CustomerID,first_purchase,last_purchase,frequency,line_items,total_units,total_revenue,avg_unit_price,avg_basket_size,country,recency_days,tenure_days,orders_per_day,revenue_per_order,units_per_order,days_since_first_purchase,days_since_last_purchase,purchase_span_days,is_inactive_90d,is_high_value,is_repeat_customer,source_row_count
15262,2010-08-08 15:55:00,2011-01-20 12:16:00,3,26,218,418.82,2.8303846153846157,8.384615384615385,United Kingdom,324,164,0.018292682926829267,139.60666666666665,72.66666666666667,488,324,164,True,False,True,26
15263,2011-08-25 10:26:00,2011-08-25 10:26:00,1,12,89,156.51,2.9575,7.416666666666667,United Kingdom,107,0,,156.51,89.0,107,107,0,True,False,False,12
15264,2010-06-27 13:29:00,2011-10-06 13:49:00,2,55,443,848.4,3.2374545454545456,8.054545454545455,United Kingdom,64,466,0.004291845493562232,424.2,221.5,530,64,466,False,False,True,55
15265,2009-12-01 17:08:00,2011-07-11 14:46:00,4,193,1570,3345.64,3.610259067357513,8.134715025906736,United Kingdom,151,586,0.006825938566552901,836.41,392.5,738,151,586,True,True,True,193
15266,2010-01-07 12:19:00,2011-01-05 13:40:00,5,45,236,852.21,5.795555555555556,5.2444444444444445,United Kingdom,338,363,0.013774104683195593,170.442,47.2,702,338,363,True,False,True,45
15267,2011-06-10 10:24:00,2011-11-17 15:59:00,5,11,944,1717.36,1.8354545454545452,85.81818181818181,United Kingdom,22,160,0.03125,343.472,188.8,183,22,160,False,False,True,11
15268,2010-04-13 11:27:00,2010-08-18 10:33:00,3,22,428,961.9000000000001,3.8590909090909093,19.454545454545453,United Kingdom,479,126,0.023809523809523808,320.6333333333334,142.66666666666666,606,479,126,True,False,True,22
15269,2010-11-14 12:58:00,2011-11-16 09:32:00,3,35,372,1225.3600000000001,7.172285714285715,10.628571428571428,United Kingdom,24,366,0.00819672131147541,408.4533333333334,124.0,390,24,366,False,False,True,35
15270,2009-12-17 15:02:00,2011-11-24 09:24:00,21,168,4010,8524.86,5.5408928571428575,23.86904761904762,United Kingdom,16,706,0.029745042492917848,405.9457142857143,190.95238095238096,722,16,706,False,True,True,168
15271,2010-08-05 14:57:00,2011-12-02 14:11:00,24,624,2524,4709.54,2.5968750000000003,4.044871794871795,United Kingdom,7,483,0.049689440993788817,196.23083333333332,105.16666666666667,491,7,483,False,True,True,624
15272,2010-02-14 13:39:00,2011-10-13 12:59:00,6,307,687,2085.48,4.216514657980456,2.237785016286645,United Kingdom,57,605,0.009917355371900827,347.58,114.5,663,57,605,False,False,True,307
15273,2010-04-19 11:31:00,2010-04-19 11:31:00,1,1,216,228.96,1.06,216.0,United Kingdom,600,0,,228.96,216.0,600,600,0,True,False,False,1
15274,2011-11-21 14:17:00,2011-12-05 16:57:00,2,47,619,716.57,2.0589361702127658,13.170212765957446,United Kingdom,4,14,0.14285714285714285,358.285,309.5,18,4,14,False,False,True,47
15275,2011-11-02 11:20:00,2011-11-02 11:20:00,1,41,498,615.14,3.257073170731707,12.146341463414634,United Kingdom,38,0,,615.14,498.0,38,38,0,False,False,False,41
15276,2010-10-01 12:24:00,2011-10-04 16:39:00,4,190,331,649.53,2.458315789473684,1.7421052631578948,United Kingdom,66,368,0.010869565217391304,162.3825,82.75,435,66,368,False,False,True,190
15277,2010-10-10 16:02:00,2011-10-24 10:08:00,2,26,373,476.34,1.9907692307692306,14.346153846153847,United Kingdom,47,378,0.005291005291005291,238.17,186.5,425,47,378,False,False,True,26
15278,2010-02-12 14:53:00,2010-05-27 10:03:00,4,29,458,496.15999999999997,1.262758620689655,15.793103448275861,United Kingdom,562,103,0.038834951456310676,124.03999999999999,114.5,665,562,103,True,False,True,29
15279,2010-02-02 10:15:00,2010-12-20 10:48:00,5,94,802,1580.54,3.891170212765957,8.53191489361702,United Kingdom,355,321,0.01557632398753894,316.108,160.4,676,355,321,True,False,True,94
15280,2010-05-17 14:17:00,2011-06-20 17:14:00,3,61,513,406.21999999999997,1.6721311475409837,8.40983606557377,United Kingdom,172,399,0.007518796992481203,135.40666666666667,171.0,571,172,399,True,False,True,61
15281,2010-10-08 12:14:00,2011-10-12 09:10:00,16,522,5233,8543.57,3.48588122605364,10.024904214559387,United Kingdom,59,368,0.043478260869565216,533.973125,327.0625,428,59,368,False,True,True,522
15282,2010-05-18 16:27:00,2010-05-18 16:27:00,1,27,395,348.59,1.3085185185185184,14.62962962962963,United Kingdom,570,0,,348.59,395.0,570,570,0,True,False,False,27
15283,2010-07-09 15:46:00,2010-11-14 14:54:00,3,9,27,148.33,6.448888888888889,3.0,United Kingdom,390,127,0.023622047244094488,49.443333333333335,9.0,518,390,127,True,False,True,9
15284,2010-07-27 13:25:00,2010-07-27 13:25:00,1,1,5,24.75,4.95,5.0,United Kingdom,500,0,,24.75,5.0,500,500,0,True,False,False,1
15285,2010-10-28 09:46:00,2010-10-28 09:46:00,1,6,120,94.92,0.945,20.0,United Kingdom,408,0,,94.92,120.0,408,408,0,True,False,False,6
15286,2011-10-21 11:08:00,2011-10-21 11:08:00,1,3,55,240.55,4.45,18.333333333333332,United Kingdom,50,0,,240.55,55.0,50,50,0,False,False,False,3
15287,2009-12-02 12:13:00,2011-11-17 15:34:00,5,36,1010,856.03,2.2422222222222223,28.055555555555557,United Kingdom,22,715,0.006993006993006993,171.206,202.0,738,22,715,False,False,True,36
15288,2010-02-12 15:27:00,2011-10-27 16:58:00,10,181,1404,3883.13,3.1736464088397787,7.7569060773480665,United Kingdom,43,622,0.01607717041800643,388.313,140.4,665,43,622,False,True,True,181
15289,2010-03-28 11:45:00,2011-11-10 13:49:00,5,97,1627,1593.09,1.3923711340206186,16.77319587628866,United Kingdom,29,592,0.008445945945945946,318.618,325.4,622,29,592,False,False,True,97
15290,2010-02-24 10:15:00,2011-12-05 11:39:00,26,292,6567,10496.28,2.7855821917808217,22.48972602739726,United Kingdom,5,649,0.040061633281972264,403.70307692307694,252.57692307692307,654,5,649,False,True,True,292
15291,2009-12-03 11:09:00,2011-11-14 11:02:00,40,246,5017,13846.56,5.297154471544715,20.39430894308943,United Kingdom,26,710,0.056338028169014086,346.164,125.425,737,26,710,False,True,True,246
15292,2011-05-22 15:00:00,2011-05-22 15:00:00,1,25,56,180.94,4.6328,2.24,United Kingdom,201,0,,180.94,56.0,201,201,0,True,False,False,25
15293,2010-02-12 11:54:00,2010-02-12 11:54:00,1,19,178,247.5,1.5342105263157895,9.368421052631579,United Kingdom,666,0,,247.5,178.0,666,666,0,True,False,False,19
15294,2010-10-25 11:45:00,2010-10-25 11:45:00,1,15,97,233.35,3.58,6.466666666666667,United Kingdom,411,0,,233.35,97.0,411,411,0,True,False,False,15
15295,2010-02-23 13:03:00,2010-02-23 13:03:00,1,53,151,217.23999999999998,1.9777358490566037,2.849056603773585,United Kingdom,654,0,,217.23999999999998,151.0,654,654,0,True,False,False,53
15296,2010-01-21 13:48:00,2011-10-20 11:47:00,12,535,5464,10342.83,3.2325420560747666,10.213084112149533,United Kingdom,51,636,0.018867924528301886,861.9025,455.3333333333333,687,51,636,False,True,True,535
15297,2011-10-07 09:42:00,2011-11-29 16:32:00,3,39,292,641.94,2.7343589743589742,7.487179487179487,United Kingdom,10,53,0.05660377358490566,213.98000000000002,97.33333333333333,64,10,53,False,False,True,39
15298,2009-12-08 17:04:00,2011-12-07 17:17:00,23,442,6286,9459.37,2.284954751131222,14.221719457013574,United Kingdom,2,729,0.03155006858710562,411.2769565217392,273.30434782608694,731,2,729,False,True,True,442
15299,2010-01-12 11:34:00,2011-10-03 14:19:00,10,13,5453,7991.54,49.354615384615386,419.46153846153845,United Kingdom,67,629,0.01589825119236884,799.154,545.3,697,67,629,False,True,True,13
15300,2011-10-06 17:08:00,2011-10-06 17:08:00,1,28,292,496.44,2.862142857142857,10.428571428571429,United Kingdom,64,0,,496.44,292.0,64,64,0,False,False,False,28
15301,2010-09-15 15:41:00,2011-10-20 09:57:00,17,380,4290,7603.4400000000005,3.0127631578947365,11.289473684210526,United Kingdom,51,399,0.042606516290726815,447.2611764705883,252.35294117647058,450,51,399,False,True,True,380
15302,2009-12-09 13:11:00,2009-12-09 13:11:00,1,15,102,308.0,4.966666666666667,6.8,United Kingdom,730,0,,308.0,102.0,730,730,0,True,False,False,15
15303,2010-01-25 09:42:00,2011-02-22 13:59:00,3,69,514,1224.18,4.6005797101449275,7.449275362318841,United Kingdom,290,393,0.007633587786259542,408.06,171.33333333333334,684,290,393,True,False,True,69
15304,2010-10-14 10:24:00,2011-10-10 10:23:00,9,29,133,919.5500000000001,7.55344827586207,4.586206896551724,United Kingdom,61,360,0.025,102.17222222222223,14.777777777777779,422,61,360,False,False,True,29
15305,2010-06-02 13:50:00,2010-06-02 13:50:00,1,5,40,93.6,3.4299999999999997,8.0,United Kingdom,555,0,,93.6,40.0,555,555,0,True,False,False,5
15306,2010-02-18 17:12:00,2011-10-06 12:56:00,9,162,3074,3484.73,2.660432098765432,18.97530864197531,United Kingdom,64,594,0.015151515151515152,387.1922222222222,341.55555555555554,659,64,594,False,True,True,162
15307,2011-09-05 11:38:00,2011-09-05 11:38:00,1,12,37,205.3,6.745833333333334,3.0833333333333335,United Kingdom,96,0,,205.3,37.0,96,96,0,True,False,False,12
15308,2011-03-10 13:08:00,2011-03-10 13:08:00,1,19,175,310.47,4.0336842105263155,9.210526315789474,United Kingdom,274,0,,310.47,175.0,274,274,0,True,False,False,19
15309,2009-12-04 13:01:00,2010-04-08 11:11:00,4,54,440,797.96,3.15,8.148148148148149,United Kingdom,611,124,0.03225806451612903,199.49,110.0,735,611,124,True,False,True,54
15310,2010-08-18 11:38:00,2010-08-18 11:38:00,1,45,1476,1634.64,1.6122222222222222,32.8,United Kingdom,479,0,,1634.64,1476.0,479,479,0,True,False,False,45
15311,2009-12-01 11:21:00,2011-12-09 12:00:00,208,4434,71010,116771.16,2.676747857465043,16.014884979702302,United Kingdom,1,738,0.28184281842818426,561.3998076923077,341.3942307692308,739,1,738,False,True,True,4434
15312,2009-12-16 09:23:00,2011-09-25 13:10:00,12,163,1693,2930.19,2.758711656441718,10.386503067484663,United Kingdom,75,648,0.018518518518518517,244.1825,141.08333333333334,724,75,648,False,True,True,163
15313,2011-08-21 16:02:00,2011-08-21 16:02:00,1,1,25,52.0,2.08,25.0,United Kingdom,110,0,,52.0,25.0,110,110,0,True,False,False,1
15314,2010-10-07 15:41:00,2011-05-24 14:39:00,3,50,750,820.4499999999999,1.7375999999999998,15.0,United Kingdom,199,228,0.013157894736842105,273.4833333333333,250.0,428,199,228,True,False,True,50
15315,2011-08-15 15:17:00,2011-10-06 12:51:00,2,37,862,570.5,0.8824324324324324,23.2972972972973,United Kingdom,64,51,0.0392156862745098,285.25,431.0,116,64,51,False,False,True,37
15316,2011-01-17 11:34:00,2011-01-17 11:34:00,1,1,100,165.0,1.65,100.0,United Kingdom,327,0,,165.0,100.0,327,327,0,True,False,False,1
15317,2010-01-31 15:55:00,2010-01-31 15:55:00,1,5,45,129.75,3.35,9.0,United Kingdom,677,0,,129.75,45.0,677,677,0,True,False,False,5
15318,2011-12-06 11:30:00,2011-12-06 11:30:00,1,33,642,312.62,0.5857575757575758,19.454545454545453,United Kingdom,4,0,,312.62,642.0,4,4,0,False,False,False,33
15319,2011-03-01 12:48:00,2011-03-01 12:48:00,1,16,175,204.5,3.24125,10.9375,United Kingdom,284,0,,204.5,175.0,284,284,0,True,False,False,16
15320,2011-10-26 13:27:00,2011-10-26 13:27:00,1,36,326,267.13,3.0636111111111113,9.055555555555555,United Kingdom,44,0,,267.13,326.0,44,44,0,False,False,False,36
15321,2010-02-03 09:47:00,2011-09-30 09:40:00,12,309,3653,6709.7300000000005,2.849482200647249,11.822006472491909,United Kingdom,71,603,0.01990049751243781,559.1441666666667,304.4166666666667,675,71,603,False,True,True,309
15322,2010-08-20 13:10:00,2011-09-15 09:34:00,2,83,971,1390.86,3.7060240963855424,11.698795180722891,United Kingdom,86,390,0.005128205128205128,695.43,485.5,476,86,390,False,False,True,83
15323,2010-02-16 09:21:00,2010-05-26 10:01:00,3,29,188,434.6,4.0,6.482758620689655,United Kingdom,563,99,0.030303030303030304,144.86666666666667,62.666666666666664,662,563,99,True,False,True,29
15324,2010-01-07 14:37:00,2010-01-07 14:37:00,1,8,74,140.22000000000003,2.30875,9.25,United Kingdom,701,0,,140.22000000000003,74.0,701,701,0,True,False,False,8
15325,2010-02-16 13:30:00,2011-08-28 11:55:00,8,225,1383,1602.01,2.0404444444444447,6.1466666666666665,United Kingdom,104,557,0.01436265709156194,200.25125,172.875,661,104,557,True,False,True,225
15326,2009-12-01 13:19:00,2011-01-10 11:38:00,5,129,1351,1700.52,2.5919379844961243,10.472868217054264,United Kingdom,334,404,0.012376237623762377,340.104,270.2,738,334,404,True,False,True,129
15327,2011-10-18 11:55:00,2011-10-18 11:55:00,1,10,116,208.75,4.397,11.6,United Kingdom,53,0,,208.75,116.0,53,53,0,False,False,False,10
15328,2010-10-28 09:05:00,2010-10-28 09:05:00,1,8,88,107.24,2.46375,11.0,United Kingdom,408,0,,107.24,88.0,408,408,0,True,False,False,8
15329,2009-12-14 12:18:00,2011-10-31 15:36:00,11,155,1219,2984.33,4.315806451612904,7.864516129032258,United Kingdom,39,686,0.016034985422740525,271.3027272727273,110.81818181818181,726,39,686,False,True,True,155
15330,2011-10-10 12:30:00,2011-11-07 17:50:00,2,13,1312,714.96,0.5607692307692308,100.92307692307692,United Kingdom,32,28,0.07142857142857142,357.48,656.0,61,32,28,False,False,True,13
15331,2010-04-09 14:26:00,2010-07-28 09:42:00,3,44,701,767.91,1.7877272727272726,15.931818181818182,United Kingdom,500,109,0.027522935779816515,255.97,233.66666666666666,609,500,109,True,False,True,44
15332,2010-07-14 13:01:00,2010-12-08 14:43:00,6,189,2958,6553.74,2.615925925925926,15.65079365079365,Lithuania,366,147,0.04081632653061224,1092.29,493.0,513,366,147,True,True,True,189
15333,2011-05-15 13:27:00,2011-05-15 13:27:00,1,16,344,1028.56,2.96375,21.5,United Kingdom,208,0,,1028.56,344.0,208,208,0,True,False,False,16
15334,2011-06-19 13:51:00,2011-07-06 11:22:00,3,99,274,351.67,1.4963636363636361,2.7676767676767677,United Kingdom,157,16,0.1875,117.22333333333334,91.33333333333333,173,157,16,True,False,True,99
15335,2011-10-17 12:50:00,2011-10-17 12:50:00,1,36,80,173.97,2.816388888888889,2.2222222222222223,United Kingdom,54,0,,173.97,80.0,54,54,0,False,False,False,36
15336,2010-11-03 12:39:00,2010-11-03 12:39:00,1,15,84,240.5,4.96,5.6,United Kingdom,402,0,,240.5,84.0,402,402,0,True,False,False,15
15337,2010-10-24 15:29:00,2010-10-24 15:29:00,1,21,200,373.02,3.756190476190476,9.523809523809524,United Kingdom,411,0,,373.02,200.0,411,411,0,True,False,False,21
15338,2010-01-31 14:25:00,2010-01-31 14:25:00,1,60,150,283.43,2.4758333333333336,2.5,United Kingdom,677,0,,283.43,150.0,677,677,0,True,False,False,60
15339,2010-02-08 13:38:00,2011-10-04 12:51:00,7,224,1143,1827.84,2.665491071428572,5.102678571428571,United Kingdom,66,602,0.011627906976744186,261.12,163.28571428571428,669,66,602,False,False,True,224
15340,2010-05-27 10:27:00,2010-05-27 10:27:00,1,7,76,105.5,1.5857142857142856,10.857142857142858,United Kingdom,562,0,,105.5,76.0,562,562,0,True,False,False,7
15341,2010-09-16 16:41:00,2011-09-20 09:40:00,2,24,1008,2402.7200000000003,2.67375,42.0,United Kingdom,81,368,0.005434782608695652,1201.3600000000001,504.0,449,81,368,False,True,True,24
15342,2011-08-02 10:19:00,2011-08-02 10:19:00,1,24,283,406.09,2.368333333333333,11.791666666666666,United Kingdom,130,0,,406.09,283.0,130,130,0,True,False,False,24
15343,2011-09-13 13:55:00,2011-09-13 13:55:00,1,21,84,364.5,6.39047619047619,4.0,United Kingdom,87,0,,364.5,84.0,87,87,0,False,False,False,21
15344,2011-09-26 14:48:00,2011-12-09 10:45:00,3,26,116,563.94,7.559230769230769,4.461538461538462,United Kingdom,1,73,0.0410958904109589,187.98000000000002,38.666666666666664,74,1,73,False,False,True,26
15345,2011-10-25 11:28:00,2011-10-25 11:28:00,1,20,81,393.54,7.730499999999999,4.05,United Kingdom,46,0,,393.54,81.0,46,46,0,False,False,False,20
15346,2010-10-04 15:11:00,2011-01-11 11:18:00,3,37,260,596.12,3.278918918918919,7.027027027027027,United Kingdom,333,98,0.030612244897959183,198.70666666666668,86.66666666666667,431,333,98,True,False,True,37
15347,2010-09-28 12:50:00,2010-12-08 15:25:00,4,41,672,1363.6,2.8146341463414637,16.390243902439025,United Kingdom,366,71,0.056338028169014086,340.9,168.0,438,366,71,True,False,True,41
15348,2011-09-28 13:17:00,2011-09-28 13:17:00,1,9,84,158.04,2.1133333333333333,9.333333333333334,United Kingdom,72,0,,158.04,84.0,72,72,0,False,False,False,9
15349,2011-06-05 15:46:00,2011-07-04 16:06:00,2,72,327,473.81,2.9402777777777778,4.541666666666667,United Kingdom,158,29,0.06896551724137931,236.905,163.5,187,158,29,True,False,True,72
15350,2010-11-21 15:14:00,2010-12-01 13:33:00,2,35,323,663.25,2.4714285714285715,9.228571428571428,United Kingdom,373,9,0.2222222222222222,331.625,161.5,383,373,9,True,False,True,35
15351,2010-10-03 12:18:00,2011-11-27 12:52:00,10,372,1491,3738.29,2.889811827956989,4.008064516129032,United Kingdom,12,420,0.023809523809523808,373.829,149.1,433,12,420,False,True,True,372
15352,2010-06-09 11:28:00,2010-06-09 11:28:00,1,37,43,114.95,2.7824324324324325,1.162162162162162,United Kingdom,549,0,,114.95,43.0,549,549,0,True,False,False,37
15353,2009-12-02 11:33:00,2011-03-30 12:15:00,7,387,1551,3175.95,3.0064082687338503,4.007751937984496,United Kingdom,255,483,0.014492753623188406,453.70714285714286,221.57142857142858,738,255,483,True,True,True,387
15354,2010-04-15 16:17:00,2010-04-15 16:24:00,3,3,3,284.4,94.8,1.0,United Kingdom,603,0,,94.8,1.0,603,603,0,True,False,True,3
15355,2011-10-17 15:22:00,2011-11-10 13:44:00,2,14,45,277.05,6.114285714285715,3.2142857142857144,United Kingdom,29,23,0.08695652173913043,138.525,22.5,53,29,23,False,False,True,14
15356,2010-10-13 13:12:00,2011-11-08 13:11:00,13,755,2015,3464.95,2.048701986754967,2.6688741721854305,United Kingdom,31,390,0.03333333333333333,266.5346153846154,155.0,422,31,390,False,True,True,755
15358,2009-12-07 12:19:00,2011-12-05 09:04:00,42,1130,15378,17050.41,1.9456725663716816,13.608849557522124,United Kingdom,5,727,0.0577716643741403,405.96214285714285,366.14285714285717,733,5,727,False,True,True,1130
15359,2010-01-15 11:30:00,2010-02-15 10:47:00,8,16,145,181.35,1.291875,9.0625,United Kingdom,663,30,0.26666666666666666,22.66875,18.125,694,663,30,True,False,True,16
15360,2011-10-31 09:35:00,2011-10-31 09:35:00,1,13,223,427.93,2.3515384615384614,17.153846153846153,United Kingdom,40,0,,427.93,223.0,40,40,0,False,False,False,13
15361,2010-06-14 13:27:00,2010-12-13 09:52:00,4,10,373,689.07,10.026,37.3,United Kingdom,362,181,0.022099447513812154,172.2675,93.25,543,362,181,True,False,True,10
15362,2009-12-01 09:08:00,2010-09-17 10:37:00,2,40,368,613.08,3.6119999999999997,9.2,United Kingdom,449,290,0.006896551724137931,306.54,184.0,739,449,290,True,False,True,40
15363,2010-08-04 08:41:00,2010-12-02 12:28:00,2,51,527,1004.11,2.737058823529412,10.333333333333334,United Kingdom,373,120,0.016666666666666666,502.055,263.5,493,373,120,True,False,True,51
15364,2011-03-30 13:39:00,2011-09-05 09:46:00,2,29,493,913.19,1.9779310344827585,17.0,United Kingdom,96,158,0.012658227848101266,456.595,246.5,254,96,158,True,False,True,29
15365,2010-02-04 16:43:00,2011-11-14 08:29:00,13,218,2131,4557.13,3.261284403669725,9.775229357798166,United Kingdom,26,647,0.02009273570324575,350.54846153846154,163.92307692307693,673,26,647,False,True,True,218
15366,2010-02-26 10:10:00,2011-09-25 15:01:00,7,138,2447,2389.08,1.9725362318840578,17.731884057971016,United Kingdom,75,576,0.012152777777777778,341.29714285714283,349.57142857142856,652,75,576,False,True,True,138
15367,2009-12-10 14:20:00,2011-10-13 14:13:00,11,279,2944,5081.33,2.8300716845878138,10.551971326164875,United Kingdom,57,671,0.01639344262295082,461.9390909090909,267.6363636363636,729,57,671,False,True,True,279
15368,2010-11-10 15:52:00,2011-11-18 14:42:00,2,8,406,722.74,4.98625,50.75,United Kingdom,21,372,0.005376344086021506,361.37,203.0,394,21,372,False,False,True,8
15369,2009-12-08 07:43:00,2010-08-04 13:54:00,11,59,3288,6251.26,1.9583050847457626,55.728813559322035,United Kingdom,492,239,0.04602510460251046,568.2963636363637,298.90909090909093,732,492,239,True,True,True,59
15370,2010-10-25 12:08:00,2011-10-30 10:58:00,8,144,1397,3739.01,3.6086805555555554,9.70138888888889,United Kingdom,41,369,0.02168021680216802,467.37625,174.625,411,41,369,False,True,True,144
15371,2010-02-15 13:14:00,2010-02-15 13:14:00,1,1,12,59.400000000000006,4.95,12.0,United Kingdom,662,0,,59.400000000000006,12.0,662,662,0,True,False,False,1
15372,2010-02-14 11:24:00,2011-07-25 16:39:00,8,57,6410,6017.06,1.8670175438596492,112.45614035087719,United Kingdom,137,526,0.015209125475285171,752.1325,801.25,664,137,526,True,True,True,57
15373,2010-05-02 11:57:00,2011-12-01 15:05:00,17,201,769,3421.39,5.212835820895522,3.825870646766169,United Kingdom,8,578,0.029411764705882353,201.25823529411764,45.23529411764706,587,8,578,False,True,True,201
15374,2010-03-25 12:03:00,2011-08-03 09:59:00,2,10,290,307.32,1.841,29.0,United Kingdom,129,495,0.00404040404040404,153.66,145.0,625,129,495,True,False,True,10
15375,2010-01-18 15:38:00,2010-01-18 15:38:00,1,6,84,60.959999999999994,1.1466666666666667,14.0,United Kingdom,690,0,,60.959999999999994,84.0,690,690,0,True,False,False,6
15376,2011-05-01 13:45:00,2011-10-30 15:04:00,3,117,619,1233.3600000000001,2.8952991452991452,5.2905982905982905,United Kingdom,40,182,0.016483516483516484,411.12000000000006,206.33333333333334,222,40,182,False,False,True,117
15377,2010-10-20 11:42:00,2010-11-22 08:55:00,4,21,253,1211.75,4.907142857142857,12.047619047619047,United Kingdom,383,32,0.125,302.9375,63.25,416,383,32,True,False,True,21
15378,2010-07-26 08:47:00,2010-09-03 11:30:00,2,12,130,246.5,1.8916666666666666,10.833333333333334,United Kingdom,463,39,0.05128205128205128,123.25,65.0,502,463,39,True,False,True,12
15379,2010-11-04 11:59:00,2011-06-23 13:13:00,8,263,3000,4877.84,2.619125475285171,11.406844106463879,United Kingdom,169,231,0.03463203463203463,609.73,375.0,401,169,231,True,True,True,263
15380,2009-12-01 13:50:00,2011-12-01 12:13:00,11,53,1032,3479.0600000000004,5.053207547169811,19.471698113207548,United Kingdom,9,729,0.015089163237311385,316.27818181818185,93.81818181818181,738,9,729,False,True,True,53
15381,2010-05-05 14:35:00,2011-05-10 11:55:00,5,24,802,1890.5700000000002,4.71,33.416666666666664,United Kingdom,214,369,0.013550135501355014,378.11400000000003,160.4,583,214,369,True,False,True,24
15382,2009-12-04 14:13:00,2011-11-25 10:58:00,12,632,9178,13733.550000000001,2.3784493670886078,14.522151898734178,United Kingdom,15,720,0.016666666666666666,1144.4625,764.8333333333334,735,15,720,False,True,True,632
15384,2010-04-26 12:38:00,2011-06-23 10:57:00,4,118,1767,2027.79,1.9897457627118644,14.974576271186441,United Kingdom,170,422,0.009478672985781991,506.9475,441.75,593,170,422,True,False,True,118
15385,2010-01-31 13:02:00,2011-10-30 15:11:00,3,21,428,942.08,2.2409523809523813,20.38095238095238,United Kingdom,40,637,0.004709576138147566,314.0266666666667,142.66666666666666,677,40,637,False,False,True,21
15386,2011-06-06 13:47:00,2011-06-06 13:47:00,1,31,446,394.14,1.3864516129032256,14.387096774193548,United Kingdom,186,0,,394.14,446.0,186,186,0,True,False,False,31
15387,2010-08-04 16:05:00,2010-08-04 16:05:00,1,20,335,468.65,2.165,16.75,United Kingdom,492,0,,468.65,335.0,492,492,0,True,False,False,20
15388,2011-03-14 13:53:00,2011-03-14 13:53:00,1,10,88,140.54,2.0629999999999997,8.8,Canada,270,0,,140.54,88.0,270,270,0,True,False,False,10
15389,2010-01-27 12:44:00,2011-06-20 16:18:00,5,6,3940,2733.8,0.9733333333333333,656.6666666666666,United Kingdom,172,509,0.009823182711198428,546.76,788.0,682,172,509,True,True,True,6
15390,2010-10-26 17:23:00,2010-11-08 15:19:00,2,77,894,1216.66,1.9157142857142857,11.61038961038961,Canada,396,12,0.16666666666666666,608.33,447.0,409,396,12,True,False,True,77
15391,2010-05-04 15:04:00,2010-05-04 15:04:00,1,12,109,289.87,6.4925,9.083333333333334,United Kingdom,584,0,,289.87,109.0,584,584,0,True,False,False,12
15392,2010-10-04 12:50:00,2011-12-05 11:01:00,7,144,2144,2911.62,2.585694444444444,14.88888888888889,United Kingdom,5,426,0.01643192488262911,415.94571428571425,306.2857142857143,432,5,426,False,True,True,144
15393,2009-12-15 17:56:00,2011-11-23 16:48:00,5,44,378,891.34,3.3540909090909095,8.590909090909092,United Kingdom,16,707,0.007072135785007072,178.268,75.6,724,16,707,False,False,True,44
15394,2009-12-15 19:05:00,2011-11-30 11:49:00,11,227,2372,5286.8,3.560837004405286,10.449339207048459,United Kingdom,10,714,0.015406162464985995,480.6181818181818,215.63636363636363,724,10,714,False,True,True,227
15395,2011-01-18 12:40:00,2011-01-18 12:40:00,1,7,17,107.45,6.542857142857143,2.4285714285714284,United Kingdom,326,0,,107.45,17.0,326,326,0,True,False,False,7
15396,2010-05-05 09:04:00,2011-08-19 10:56:00,2,16,278,796.38,3.568125,17.375,United Kingdom,113,471,0.004246284501061571,398.19,139.0,584,113,471,True,False,True,16
15397,2011-02-23 09:25:00,2011-02-23 09:25:00,1,6,20,94.0,4.933333333333334,3.3333333333333335,United Kingdom,290,0,,94.0,20.0,290,290,0,True,False,False,6
15398,2011-09-22 14:56:00,2011-11-23 16:47:00,2,73,769,1345.53,2.694794520547945,10.534246575342467,United Kingdom,16,62,0.03225806451612903,672.765,384.5,78,16,62,False,False,True,73
15399,2011-09-21 15:57:00,2011-12-08 13:04:00,3,50,611,815.77,1.9098,12.22,United Kingdom,1,77,0.03896103896103896,271.92333333333335,203.66666666666666,79,1,77,False,False,True,50
15400,2010-05-28 08:33:00,2011-09-08 13:57:00,8,27,662,1302.3,2.925925925925926,24.51851851851852,United Kingdom,92,468,0.017094017094017096,162.7875,82.75,561,92,468,True,False,True,27
15401,2010-05-20 10:56:00,2010-09-13 13:42:00,2,14,93,216.95000000000002,4.628571428571428,6.642857142857143,United Kingdom,452,116,0.017241379310344827,108.47500000000001,46.5,569,452,116,True,False,True,14
15402,2010-04-27 12:12:00,2011-07-14 12:17:00,6,131,2034,1830.54,3.315114503816794,15.526717557251908,United Kingdom,149,443,0.013544018058690745,305.09,339.0,592,149,443,True,False,True,131
15403,2009-12-09 12:45:00,2010-08-05 12:21:00,2,8,492,170.88,0.41500000000000004,61.5,United Kingdom,492,238,0.008403361344537815,85.44,246.0,731,492,238,True,False,True,8
15404,2010-11-29 11:03:00,2010-11-29 11:03:00,1,16,334,257.06,1.7193749999999999,20.875,United Kingdom,376,0,,257.06,334.0,376,376,0,True,False,False,16
15405,2010-05-12 15:56:00,2011-06-03 14:44:00,2,30,348,659.84,4.365666666666667,11.6,United Kingdom,189,386,0.0051813471502590676,329.92,174.0,576,189,386,True,False,True,30
15406,2010-09-12 13:06:00,2011-11-08 13:22:00,4,122,547,975.87,2.562213114754098,4.483606557377049,United Kingdom,31,422,0.009478672985781991,243.9675,136.75,453,31,422,False,False,True,122
