date,total_price,quantity,invoice_count,StockCode,Description,rank_by_revenue,lag_1,lag_7,lag_14,rolling_mean_7,rolling_std_7,rolling_mean_30,rolling_std_30
2010-12-15,0.0,0,0,22114,HOT WATER BOTTLE TEA AND SYMPATHY,17,1013.04,494.36,748.84,612.0642857142857,741.0806968622951,504.77066666666667,593.0309711743173
2010-12-16,165.60000000000002,48,1,22114,HOT WATER BOTTLE TEA AND SYMPATHY,17,0.0,2017.38,229.10000000000002,541.4414285714286,776.8589394570199,496.04133333333334,598.6305568011809
2010-12-17,0.0,0,0,22114,HOT WATER BOTTLE TEA AND SYMPATHY,17,165.60000000000002,759.67,1558.28,276.90142857142854,427.0150470583979,486.25866666666667,601.6457910898172
2010-12-18,0.0,0,0,22114,HOT WATER BOTTLE TEA AND SYMPATHY,17,0.0,0.0,0.0,168.37714285714284,377.53970341825357,480.0513333333334,605.7944467575604
2010-12-19,0.0,0,0,22114,HOT WATER BOTTLE TEA AND SYMPATHY,17,0.0,0.0,268.6,168.37714285714284,377.53970341825357,476.74066666666664,608.2134538813646
2010-12-20,0.0,0,0,22114,HOT WATER BOTTLE TEA AND SYMPATHY,17,0.0,0.0,699.62,168.37714285714284,377.53970341825357,467.7993333333333,613.334449770598
2010-12-21,1988.8,218,2,22114,HOT WATER BOTTLE TEA AND SYMPATHY,17,0.0,1013.04,2346.04,168.37714285714284,377.53970341825357,467.7993333333333,613.334449770598
2010-12-22,0.0,0,0,22114,HOT WATER BOTTLE TEA AND SYMPATHY,17,1988.8,0.0,494.36,307.7714285714286,743.8286131322765,531.7226666666668,668.0564234271674
2010-12-23,18.64,2,1,22114,HOT WATER BOTTLE TEA AND SYMPATHY,17,0.0,165.60000000000002,2017.38,307.77142857142854,743.8286131322765,524.4276666666667,672.7689909296033
2010-12-24,0.0,0,0,22114,HOT WATER BOTTLE TEA AND SYMPATHY,17,18.64,0.0,759.67,286.77714285714285,750.5536825063278,512.6063333333334,678.6068022184321
2010-12-25,0.0,0,0,22114,HOT WATER BOTTLE TEA AND SYMPATHY,17,0.0,0.0,0.0,286.77714285714285,750.5536825063278,485.689,682.5096554999714
2010-12-26,0.0,0,0,22114,HOT WATER BOTTLE TEA AND SYMPATHY,17,0.0,0.0,0.0,286.77714285714285,750.5536825063278,475.69233333333335,687.5027703401654
2010-12-27,0.0,0,0,22114,HOT WATER BOTTLE TEA AND SYMPATHY,17,0.0,0.0,0.0,286.77714285714285,750.5536825063278,454.307,692.1279744190724
2010-12-28,0.0,0,0,22114,HOT WATER BOTTLE TEA AND SYMPATHY,17,0.0,1988.8,1013.04,286.77714285714285,750.5536825063278,454.307,692.1279744190724
2010-12-29,0.0,0,0,22114,HOT WATER BOTTLE TEA AND SYMPATHY,17,0.0,0.0,0.0,2.6628571428571104,7.045257776906042,450.357,694.4447866692275
2010-12-30,0.0,0,0,22114,HOT WATER BOTTLE TEA AND SYMPATHY,17,0.0,18.64,165.60000000000002,2.6628571428571104,7.045257776906042,444.03566666666666,697.7550846362548
2010-12-31,0.0,0,0,22114,HOT WATER BOTTLE TEA AND SYMPATHY,17,0.0,0.0,0.0,0.0,1.4082514495011737e-05,410.26566666666673,693.7684115416242
2011-01-01,0.0,0,0,22114,HOT WATER BOTTLE TEA AND SYMPATHY,17,0.0,0.0,0.0,0.0,1.4082514495011737e-05,385.3043333333334,694.63751276169
2011-01-02,0.0,0,0,22114,HOT WATER BOTTLE TEA AND SYMPATHY,17,0.0,0.0,0.0,0.0,1.4082514495011737e-05,377.66766666666666,697.6667276972202
2011-01-03,0.0,0,0,22114,HOT WATER BOTTLE TEA AND SYMPATHY,17,0.0,0.0,0.0,0.0,1.4082514495011737e-05,325.725,663.9296075937983
2011-01-04,0.0,0,0,22114,HOT WATER BOTTLE TEA AND SYMPATHY,17,0.0,0.0,1988.8,0.0,1.4082514495011737e-05,325.725,663.9296075937983
2011-01-05,0.0,0,0,22114,HOT WATER BOTTLE TEA AND SYMPATHY,17,0.0,0.0,0.0,0.0,1.4082514495011737e-05,316.77166666666665,666.5325052480928
2011-01-06,9.32,1,1,22114,HOT WATER BOTTLE TEA AND SYMPATHY,17,0.0,0.0,18.64,0.0,1.4082514495011737e-05,293.451,664.9126899818993
2011-01-07,0.0,0,0,22114,HOT WATER BOTTLE TEA AND SYMPATHY,17,9.32,0.0,0.0,1.331428571428539,3.522628888474118,215.56033333333332,541.6054619910195
2011-01-08,0.0,0,0,22114,HOT WATER BOTTLE TEA AND SYMPATHY,17,0.0,0.0,0.0,1.331428571428539,3.522628888474118,199.08166666666665,540.3494535568583
2011-01-09,0.0,0,0,22114,HOT WATER BOTTLE TEA AND SYMPATHY,17,0.0,0.0,0.0,1.331428571428539,3.522628888474118,131.83566666666667,417.9222981870601
2011-01-10,0.0,0,0,22114,HOT WATER BOTTLE TEA AND SYMPATHY,17,0.0,0.0,0.0,1.331428571428539,3.522628888474118,106.51333333333332,401.2515097518773
2011-01-11,0.0,0,0,22114,HOT WATER BOTTLE TEA AND SYMPATHY,17,0.0,0.0,0.0,1.331428571428539,3.522628888474118,106.51333333333332,401.2515097518773
2011-01-12,0.0,0,0,22114,HOT WATER BOTTLE TEA AND SYMPATHY,17,0.0,0.0,0.0,1.331428571428539,3.522628888474118,106.51333333333332,401.2515097518773
2011-01-13,0.0,0,0,22114,HOT WATER BOTTLE TEA AND SYMPATHY,17,0.0,9.32,0.0,1.331428571428539,3.522628888474118,106.51333333333332,401.2515097518773
2011-01-14,0.0,0,0,22114,HOT WATER BOTTLE TEA AND SYMPATHY,17,0.0,0.0,0.0,0.0,1.4082514495011737e-05,72.74533333333332,363.14842630692397
2011-01-15,0.0,0,0,22114,HOT WATER BOTTLE TEA AND SYMPATHY,17,0.0,0.0,0.0,0.0,1.4082514495011737e-05,72.74533333333332,363.14842630692397
2011-01-16,0.0,0,0,22114,HOT WATER BOTTLE TEA AND SYMPATHY,17,0.0,0.0,0.0,0.0,1.4082514495011737e-05,67.22533333333334,362.94686553015015
2011-01-17,0.0,0,0,22114,HOT WATER BOTTLE TEA AND SYMPATHY,17,0.0,0.0,0.0,0.0,1.4082514495011737e-05,67.22533333333334,362.94686553015015
2011-01-18,0.0,0,0,22114,HOT WATER BOTTLE TEA AND SYMPATHY,17,0.0,0.0,0.0,0.0,1.4082514495011737e-05,67.22533333333334,362.94686553015015
2011-01-19,0.0,0,0,22114,HOT WATER BOTTLE TEA AND SYMPATHY,17,0.0,0.0,0.0,0.0,1.4082514495011737e-05,67.22533333333334,362.94686553015015
2011-01-20,0.0,0,0,22114,HOT WATER BOTTLE TEA AND SYMPATHY,17,0.0,0.0,9.32,0.0,1.4082514495011737e-05,67.22533333333334,362.94686553015015
2011-01-21,0.0,0,0,22114,HOT WATER BOTTLE TEA AND SYMPATHY,17,0.0,0.0,0.0,0.0,1.4082514495011737e-05,0.932,3.7520260274011514
2011-01-22,0.0,0,0,22114,HOT WATER BOTTLE TEA AND SYMPATHY,17,0.0,0.0,0.0,0.0,1.4082514495011737e-05,0.932,3.7520260274011514
2011-01-23,0.0,0,0,22114,HOT WATER BOTTLE TEA AND SYMPATHY,17,0.0,0.0,0.0,0.0,1.4082514495011737e-05,0.3106666666666667,1.7015914119682762
2011-01-24,0.0,0,0,22114,HOT WATER BOTTLE TEA AND SYMPATHY,17,0.0,0.0,0.0,0.0,1.4082514495011737e-05,0.3106666666666667,1.7015914119682762
2011-01-25,3.95,1,1,22114,HOT WATER BOTTLE TEA AND SYMPATHY,17,0.0,0.0,0.0,0.0,1.4082514495011737e-05,0.3106666666666667,1.7015914119682762
2011-01-26,0.0,0,0,22114,HOT WATER BOTTLE TEA AND SYMPATHY,17,3.95,0.0,0.0,0.5642857142856819,1.4929596684528363,0.4423333333333333,1.82506624032117
2011-01-27,0.0,0,0,22114,HOT WATER BOTTLE TEA AND SYMPATHY,17,0.0,0.0,0.0,0.5642857142856819,1.4929596684528363,0.4423333333333333,1.82506624032117
2011-01-28,0.0,0,0,22114,HOT WATER BOTTLE TEA AND SYMPATHY,17,0.0,0.0,0.0,0.5642857142856819,1.4929596684528363,0.4423333333333333,1.82506624032117
2011-01-29,0.0,0,0,22114,HOT WATER BOTTLE TEA AND SYMPATHY,17,0.0,0.0,0.0,0.5642857142856819,1.4929596684528363,0.4423333333333333,1.82506624032117
2011-01-30,0.0,0,0,22114,HOT WATER BOTTLE TEA AND SYMPATHY,17,0.0,0.0,0.0,0.5642857142856819,1.4929596684528363,0.4423333333333333,1.82506624032117
2011-01-31,9.13,1,1,22114,HOT WATER BOTTLE TEA AND SYMPATHY,17,0.0,0.0,0.0,0.5642857142856819,1.4929596684528363,0.4423333333333333,1.82506624032117
2011-02-01,0.0,0,0,22114,HOT WATER BOTTLE TEA AND SYMPATHY,17,9.13,3.95,0.0,1.8685714285713964,3.5241662303650854,0.7466666666666667,2.4147282753198143
2011-02-02,0.0,0,0,22114,HOT WATER BOTTLE TEA AND SYMPATHY,17,0.0,0.0,0.0,1.3042857142856819,3.450815638602951,0.7466666666666667,2.4147282753198143
2011-02-03,0.0,0,0,22114,HOT WATER BOTTLE TEA AND SYMPATHY,17,0.0,0.0,0.0,1.3042857142856816,3.450815638602951,0.7466666666666667,2.4147282753198143
2011-02-04,0.0,0,0,22114,HOT WATER BOTTLE TEA AND SYMPATHY,17,0.0,0.0,0.0,1.3042857142856816,3.450815638602951,0.7466666666666667,2.4147282753198143
2011-02-05,0.0,0,0,22114,HOT WATER BOTTLE TEA AND SYMPATHY,17,0.0,0.0,0.0,1.3042857142856816,3.450815638602951,0.7466666666666667,2.4147282753198143
2011-02-06,0.0,0,0,22114,HOT WATER BOTTLE TEA AND SYMPATHY,17,0.0,0.0,0.0,1.3042857142856816,3.450815638602951,0.43600000000000005,1.7932490259069913
2011-02-07,0.0,0,0,22114,HOT WATER BOTTLE TEA AND SYMPATHY,17,0.0,9.13,0.0,1.3042857142856816,3.450815638602951,0.43600000000000005,1.7932490259069913
2011-02-08,0.0,0,0,22114,HOT WATER BOTTLE TEA AND SYMPATHY,17,0.0,0.0,3.95,0.0,1.4082514495011737e-05,0.43600000000000005,1.7932490259069913
2011-02-09,0.0,0,0,22114,HOT WATER BOTTLE TEA AND SYMPATHY,17,0.0,0.0,0.0,0.0,1.4082514495011737e-05,0.43600000000000005,1.7932490259069913
2011-02-10,0.0,0,0,22114,HOT WATER BOTTLE TEA AND SYMPATHY,17,0.0,0.0,0.0,0.0,1.4082514495011737e-05,0.43600000000000005,1.7932490259069913
2011-02-11,0.0,0,0,22114,HOT WATER BOTTLE TEA AND SYMPATHY,17,0.0,0.0,0.0,0.0,1.4082514495011737e-05,0.43600000000000005,1.7932490259069913
2011-02-12,0.0,0,0,22114,HOT WATER BOTTLE TEA AND SYMPATHY,17,0.0,0.0,0.0,0.0,1.4082514495011737e-05,0.43600000000000005,1.7932490259069913
2011-02-13,0.0,0,0,22114,HOT WATER BOTTLE TEA AND SYMPATHY,17,0.0,0.0,0.0,0.0,1.4082514495011737e-05,0.43600000000000005,1.7932490259069913
2011-02-14,0.0,0,0,22114,HOT WATER BOTTLE TEA AND SYMPATHY,17,0.0,0.0,9.13,0.0,1.4082514495011737e-05,0.43600000000000005,1.7932490259069913
2011-02-15,0.0,0,0,22114,HOT WATER BOTTLE TEA AND SYMPATHY,17,0.0,0.0,0.0,0.0,1.4082514495011737e-05,0.43600000000000005,1.7932490259069913
2011-02-16,0.0,0,0,22114,HOT WATER BOTTLE TEA AND SYMPATHY,17,0.0,0.0,0.0,0.0,1.4082514495011737e-05,0.43600000000000005,1.7932490259069913
2011-02-17,0.0,0,0,22114,HOT WATER BOTTLE TEA AND SYMPATHY,17,0.0,0.0,0.0,0.0,1.4082514495011737e-05,0.43600000000000005,1.7932490259069913
2011-02-18,0.0,0,0,22114,HOT WATER BOTTLE TEA AND SYMPATHY,17,0.0,0.0,0.0,0.0,1.4082514495011737e-05,0.43600000000000005,1.7932490259069913
2011-02-19,0.0,0,0,22114,HOT WATER BOTTLE TEA AND SYMPATHY,17,0.0,0.0,0.0,0.0,1.4082514495011737e-05,0.43600000000000005,1.7932490259069913
2011-02-20,0.0,0,0,22114,HOT WATER BOTTLE TEA AND SYMPATHY,17,0.0,0.0,0.0,0.0,1.4082514495011737e-05,0.43600000000000005,1.7932490259069913
2011-02-21,0.0,0,0,22114,HOT WATER BOTTLE TEA AND SYMPATHY,17,0.0,0.0,0.0,0.0,1.4082514495011737e-05,0.43600000000000005,1.7932490259069913
2011-02-22,16.58,2,1,22114,HOT WATER BOTTLE TEA AND SYMPATHY,17,0.0,0.0,0.0,0.0,1.4082514495011737e-05,0.43600000000000005,1.7932490259069913
2011-02-23,8.29,1,1,22114,HOT WATER BOTTLE TEA AND SYMPATHY,17,16.58,0.0,0.0,2.368571428571396,6.266650962508781,0.9886666666666667,3.446797347389867
2011-02-24,0.0,0,0,22114,HOT WATER BOTTLE TEA AND SYMPATHY,17,8.29,0.0,0.0,3.55285714285711,6.522537119586844,1.2650000000000001,3.688627209356619
2011-02-25,0.0,0,0,22114,HOT WATER BOTTLE TEA AND SYMPATHY,17,0.0,0.0,0.0,3.55285714285711,6.522537119586844,1.1333333333333333,3.659866526043891
2011-02-26,0.0,0,0,22114,HOT WATER BOTTLE TEA AND SYMPATHY,17,0.0,0.0,0.0,3.55285714285711,6.522537119586844,1.1333333333333333,3.659866526043891
2011-02-27,0.0,0,0,22114,HOT WATER BOTTLE TEA AND SYMPATHY,17,0.0,0.0,0.0,3.55285714285711,6.522537119586844,1.1333333333333333,3.659866526043891
2011-02-28,8.29,1,1,22114,HOT WATER BOTTLE TEA AND SYMPATHY,17,0.0,0.0,0.0,3.55285714285711,6.522537119586844,1.1333333333333333,3.659866526043891
2011-03-01,0.0,0,0,22114,HOT WATER BOTTLE TEA AND SYMPATHY,17,8.29,16.58,0.0,4.737142857142824,6.52253711958683,1.4096666666666664,3.8778179816491383
2011-03-02,0.0,0,0,22114,HOT WATER BOTTLE TEA AND SYMPATHY,17,0.0,8.29,0.0,2.368571428571396,4.045105802396138,1.4096666666666664,3.8778179816491383
2011-03-03,7.9,2,1,22114,HOT WATER BOTTLE TEA AND SYMPATHY,17,0.0,0.0,0.0,1.1842857142856817,3.133325481278112,1.1053333333333333,3.599289904417646
2011-03-04,0.0,0,0,22114,HOT WATER BOTTLE TEA AND SYMPATHY,17,7.9,0.0,0.0,2.31285714285711,3.951559667994623,1.3686666666666667,3.799079501329511
2011-03-05,0.0,0,0,22114,HOT WATER BOTTLE TEA AND SYMPATHY,17,0.0,0.0,0.0,2.31285714285711,3.951559667994623,1.3686666666666667,3.799079501329511
2011-03-06,7.9,2,1,22114,HOT WATER BOTTLE TEA AND SYMPATHY,17,0.0,0.0,0.0,2.31285714285711,3.951559667994623,1.3686666666666667,3.799079501329511
2011-03-07,3.95,1,1,22114,HOT WATER BOTTLE TEA AND SYMPATHY,17,7.9,8.29,0.0,3.441428571428539,4.294183774119603,1.6320000000000001,3.9708501651955554
2011-03-08,3.95,1,1,22114,HOT WATER BOTTLE TEA AND SYMPATHY,17,3.95,0.0,16.58,2.8214285714285388,3.757199438311135,1.7636666666666665,3.980346097693274
2011-03-09,0.0,0,0,22114,HOT WATER BOTTLE TEA AND SYMPATHY,17,3.95,0.0,8.29,3.3857142857142537,3.553954872855456,1.895333333333333,3.985321977496752
2011-03-10,0.0,0,0,22114,HOT WATER BOTTLE TEA AND SYMPATHY,17,0.0,7.9,0.0,3.3857142857142537,3.553954872855456,1.8953333333333333,3.985321977496752
2011-03-11,3.95,1,1,22114,HOT WATER BOTTLE TEA AND SYMPATHY,17,0.0,0.0,0.0,2.2571428571428247,3.1078433802861514,1.8953333333333333,3.985321977496752
2011-03-12,0.0,0,0,22114,HOT WATER BOTTLE TEA AND SYMPATHY,17,3.95,0.0,0.0,2.8214285714285388,2.9859193368060324,2.027,3.985794733189758
2011-03-13,0.0,0,0,22114,HOT WATER BOTTLE TEA AND SYMPATHY,17,0.0,7.9,0.0,2.8214285714285388,2.9859193368060324,2.027,3.985794733189758
2011-03-14,0.0,0,0,22114,HOT WATER BOTTLE TEA AND SYMPATHY,17,0.0,3.95,8.29,1.6928571428571106,2.1113638111550572,2.027,3.985794733189758
2011-03-15,0.0,0,0,22114,HOT WATER BOTTLE TEA AND SYMPATHY,17,0.0,3.95,0.0,1.1285714285713961,1.9274026441247571,2.027,3.985794733189758
2011-03-16,0.0,0,0,22114,HOT WATER BOTTLE TEA AND SYMPATHY,17,0.0,0.0,0.0,0.5642857142856819,1.4929596684528392,2.027,3.985794733189758
2011-03-17,0.0,0,0,22114,HOT WATER BOTTLE TEA AND SYMPATHY,17,0.0,0.0,7.9,0.5642857142856819,1.4929596684528392,2.027,3.985794733189758
2011-03-18,0.0,0,0,22114,HOT WATER BOTTLE TEA AND SYMPATHY,17,0.0,3.95,0.0,0.5642857142856819,1.4929596684528392,2.027,3.985794733189758
2011-03-19,0.0,0,0,22114,HOT WATER BOTTLE TEA AND SYMPATHY,17,0.0,0.0,0.0,0.0,1.4082913930085582e-05,2.027,3.985794733189758
2011-03-20,0.0,0,0,22114,HOT WATER BOTTLE TEA AND SYMPATHY,17,0.0,0.0,7.9,0.0,1.4082913930085582e-05,2.027,3.985794733189758
2011-03-21,0.0,0,0,22114,HOT WATER BOTTLE TEA AND SYMPATHY,17,0.0,0.0,3.95,0.0,1.4082913930085582e-05,2.027,3.985794733189758
2011-03-22,0.0,0,0,22114,HOT WATER BOTTLE TEA AND SYMPATHY,17,0.0,0.0,3.95,0.0,1.4082913930085582e-05,2.027,3.985794733189758
2011-03-23,0.0,0,0,22114,HOT WATER BOTTLE TEA AND SYMPATHY,17,0.0,0.0,0.0,0.0,1.4082913930085582e-05,2.027,3.985794733189758
2011-03-24,0.0,0,0,22114,HOT WATER BOTTLE TEA AND SYMPATHY,17,0.0,0.0,0.0,0.0,1.4082913930085582e-05,2.027,3.985794733189758
2011-03-25,0.0,0,0,22114,HOT WATER BOTTLE TEA AND SYMPATHY,17,0.0,0.0,3.95,0.0,1.4082913930085582e-05,1.4743333333333335,2.899856932649588
2011-03-26,0.0,0,0,22114,HOT WATER BOTTLE TEA AND SYMPATHY,17,0.0,0.0,0.0,0.0,1.4082913930085582e-05,1.198,2.6083121772027087
2011-03-27,0.0,0,0,22114,HOT WATER BOTTLE TEA AND SYMPATHY,17,0.0,0.0,0.0,0.0,1.4082913930085582e-05,1.198,2.6083121772027087
2011-03-28,0.0,0,0,22114,HOT WATER BOTTLE TEA AND SYMPATHY,17,0.0,0.0,0.0,0.0,1.4082913930085582e-05,1.198,2.6083121772027087
2011-03-29,0.0,0,0,22114,HOT WATER BOTTLE TEA AND SYMPATHY,17,0.0,0.0,0.0,0.0,1.4082913930085582e-05,1.198,2.6083121772027087
2011-03-30,0.0,0,0,22114,HOT WATER BOTTLE TEA AND SYMPATHY,17,0.0,0.0,0.0,0.0,1.4082913930085582e-05,1.198,2.6083121772027087
2011-03-31,0.0,0,0,22114,HOT WATER BOTTLE TEA AND SYMPATHY,17,0.0,0.0,0.0,0.0,1.4082913930085582e-05,0.9216666666666667,2.2448670697549957
2011-04-01,0.0,0,0,22114,HOT WATER BOTTLE TEA AND SYMPATHY,17,0.0,0.0,0.0,0.0,1.4082913930085582e-05,0.9216666666666667,2.2448670697549957
2011-04-02,0.0,0,0,22114,HOT WATER BOTTLE TEA AND SYMPATHY,17,0.0,0.0,0.0,0.0,1.4082913930085582e-05,0.9216666666666667,2.2448670697549957
2011-04-03,0.0,0,0,22114,HOT WATER BOTTLE TEA AND SYMPATHY,17,0.0,0.0,0.0,0.0,1.4082913930085582e-05,0.6583333333333333,1.8214754976272935
2011-04-04,0.0,0,0,22114,HOT WATER BOTTLE TEA AND SYMPATHY,17,0.0,0.0,0.0,0.0,1.4082913930085582e-05,0.6583333333333333,1.8214754976272935
2011-04-05,0.0,0,0,22114,HOT WATER BOTTLE TEA AND SYMPATHY,17,0.0,0.0,0.0,0.0,1.4082913930085582e-05,0.6583333333333333,1.8214754976272935
2011-04-06,0.0,0,0,22114,HOT WATER BOTTLE TEA AND SYMPATHY,17,0.0,0.0,0.0,0.0,1.4082913930085582e-05,0.3950000000000001,1.2052578776656042
2011-04-07,0.0,0,0,22114,HOT WATER BOTTLE TEA AND SYMPATHY,17,0.0,0.0,0.0,0.0,1.4082913930085582e-05,0.26333333333333336,1.0021471202002108
2011-04-08,0.0,0,0,22114,HOT WATER BOTTLE TEA AND SYMPATHY,17,0.0,0.0,0.0,0.0,1.4082913930085582e-05,0.13166666666666668,0.7211680340144043
2011-04-09,0.0,0,0,22114,HOT WATER BOTTLE TEA AND SYMPATHY,17,0.0,0.0,0.0,0.0,1.4082913930085582e-05,0.13166666666666668,0.7211680340144043
2011-04-10,0.0,0,0,22114,HOT WATER BOTTLE TEA AND SYMPATHY,17,0.0,0.0,0.0,0.0,1.4082913930085582e-05,0.13166666666666668,0.7211680340144043
2011-04-11,0.0,0,0,22114,HOT WATER BOTTLE TEA AND SYMPATHY,17,0.0,0.0,0.0,0.0,1.4082913930085582e-05,0.0,0.0
2011-04-12,0.0,0,0,22114,HOT WATER BOTTLE TEA AND SYMPATHY,17,0.0,0.0,0.0,0.0,1.4082913930085582e-05,0.0,0.0
2011-04-13,0.0,0,0,22114,HOT WATER BOTTLE TEA AND SYMPATHY,17,0.0,0.0,0.0,0.0,1.4082913930085582e-05,0.0,0.0
2011-04-14,0.0,0,0,22114,HOT WATER BOTTLE TEA AND SYMPATHY,17,0.0,0.0,0.0,0.0,1.4082913930085582e-05,0.0,0.0
2011-04-15,0.0,0,0,22114,HOT WATER BOTTLE TEA AND SYMPATHY,17,0.0,0.0,0.0,0.0,1.4082913930085582e-05,0.0,0.0
2011-04-16,0.0,0,0,22114,HOT WATER BOTTLE TEA AND SYMPATHY,17,0.0,0.0,0.0,0.0,1.4082913930085582e-05,0.0,0.0
2011-04-17,0.0,0,0,22114,HOT WATER BOTTLE TEA AND SYMPATHY,17,0.0,0.0,0.0,0.0,1.4082913930085582e-05,0.0,0.0
2011-04-18,0.0,0,0,22114,HOT WATER BOTTLE TEA AND SYMPATHY,17,0.0,0.0,0.0,0.0,1.4082913930085582e-05,0.0,0.0
2011-04-19,0.0,0,0,22114,HOT WATER BOTTLE TEA AND SYMPATHY,17,0.0,0.0,0.0,0.0,1.4082913930085582e-05,0.0,0.0
2011-04-20,0.0,0,0,22114,HOT WATER BOTTLE TEA AND SYMPATHY,17,0.0,0.0,0.0,0.0,1.4082913930085582e-05,0.0,0.0
2011-04-21,0.0,0,0,22114,HOT WATER BOTTLE TEA AND SYMPATHY,17,0.0,0.0,0.0,0.0,1.4082913930085582e-05,0.0,0.0
2011-04-22,0.0,0,0,22114,HOT WATER BOTTLE TEA AND SYMPATHY,17,0.0,0.0,0.0,0.0,1.4082913930085582e-05,0.0,0.0
2011-04-23,0.0,0,0,22114,HOT WATER BOTTLE TEA AND SYMPATHY,17,0.0,0.0,0.0,0.0,1.4082913930085582e-05,0.0,0.0
2011-04-24,0.0,0,0,22114,HOT WATER BOTTLE TEA AND SYMPATHY,17,0.0,0.0,0.0,0.0,1.4082913930085582e-05,0.0,0.0
2011-04-25,0.0,0,0,22114,HOT WATER BOTTLE TEA AND SYMPATHY,17,0.0,0.0,0.0,0.0,1.4082913930085582e-05,0.0,0.0
2011-04-26,0.0,0,0,22114,HOT WATER BOTTLE TEA AND SYMPATHY,17,0.0,0.0,0.0,0.0,1.4082913930085582e-05,0.0,0.0
2011-04-27,0.0,0,0,22114,HOT WATER BOTTLE TEA AND SYMPATHY,17,0.0,0.0,0.0,0.0,1.4082913930085582e-05,0.0,0.0
2011-04-28,0.0,0,0,22114,HOT WATER BOTTLE TEA AND SYMPATHY,17,0.0,0.0,0.0,0.0,1.4082913930085582e-05,0.0,0.0
2011-04-29,0.0,0,0,22114,HOT WATER BOTTLE TEA AND SYMPATHY,17,0.0,0.0,0.0,0.0,1.4082913930085582e-05,0.0,0.0
2011-04-30,0.0,0,0,22114,HOT WATER BOTTLE TEA AND SYMPATHY,17,0.0,0.0,0.0,0.0,1.4082913930085582e-05,0.0,0.0
2011-05-01,0.0,0,0,22114,HOT WATER BOTTLE TEA AND SYMPATHY,17,0.0,0.0,0.0,0.0,1.4082913930085582e-05,0.0,0.0
2011-05-02,0.0,0,0,22114,HOT WATER BOTTLE TEA AND SYMPATHY,17,0.0,0.0,0.0,0.0,1.4082913930085582e-05,0.0,0.0
2011-05-03,0.0,0,0,22114,HOT WATER BOTTLE TEA AND SYMPATHY,17,0.0,0.0,0.0,0.0,1.4082913930085582e-05,0.0,0.0
2011-05-04,0.0,0,0,22114,HOT WATER BOTTLE TEA AND SYMPATHY,17,0.0,0.0,0.0,0.0,1.4082913930085582e-05,0.0,0.0
2011-05-05,0.0,0,0,22114,HOT WATER BOTTLE TEA AND SYMPATHY,17,0.0,0.0,0.0,0.0,1.4082913930085582e-05,0.0,0.0
2011-05-06,0.0,0,0,22114,HOT WATER BOTTLE TEA AND SYMPATHY,17,0.0,0.0,0.0,0.0,1.4082913930085582e-05,0.0,0.0
2011-05-07,0.0,0,0,22114,HOT WATER BOTTLE TEA AND SYMPATHY,17,0.0,0.0,0.0,0.0,1.4082913930085582e-05,0.0,0.0
2011-05-08,0.0,0,0,22114,HOT WATER BOTTLE TEA AND SYMPATHY,17,0.0,0.0,0.0,0.0,1.4082913930085582e-05,0.0,0.0
2011-05-09,0.0,0,0,22114,HOT WATER BOTTLE TEA AND SYMPATHY,17,0.0,0.0,0.0,0.0,1.4082913930085582e-05,0.0,0.0
2011-05-10,0.0,0,0,22114,HOT WATER BOTTLE TEA AND SYMPATHY,17,0.0,0.0,0.0,0.0,1.4082913930085582e-05,0.0,0.0
2011-05-11,0.0,0,0,22114,HOT WATER BOTTLE TEA AND SYMPATHY,17,0.0,0.0,0.0,0.0,1.4082913930085582e-05,0.0,0.0
2011-05-12,0.0,0,0,22114,HOT WATER BOTTLE TEA AND SYMPATHY,17,0.0,0.0,0.0,0.0,1.4082913930085582e-05,0.0,0.0
2011-05-13,0.0,0,0,22114,HOT WATER BOTTLE TEA AND SYMPATHY,17,0.0,0.0,0.0,0.0,1.4082913930085582e-05,0.0,0.0
2011-05-14,0.0,0,0,22114,HOT WATER BOTTLE TEA AND SYMPATHY,17,0.0,0.0,0.0,0.0,1.4082913930085582e-05,0.0,0.0
2011-05-15,0.0,0,0,22114,HOT WATER BOTTLE TEA AND SYMPATHY,17,0.0,0.0,0.0,0.0,1.4082913930085582e-05,0.0,0.0
2011-05-16,0.0,0,0,22114,HOT WATER BOTTLE TEA AND SYMPATHY,17,0.0,0.0,0.0,0.0,1.4082913930085582e-05,0.0,0.0
2011-05-17,0.0,0,0,22114,HOT WATER BOTTLE TEA AND SYMPATHY,17,0.0,0.0,0.0,0.0,1.4082913930085582e-05,0.0,0.0
2011-05-18,0.0,0,0,22114,HOT WATER BOTTLE TEA AND SYMPATHY,17,0.0,0.0,0.0,0.0,1.4082913930085582e-05,0.0,0.0
2011-05-19,0.0,0,0,22114,HOT WATER BOTTLE TEA AND SYMPATHY,17,0.0,0.0,0.0,0.0,1.4082913930085582e-05,0.0,0.0
2011-05-20,0.0,0,0,22114,HOT WATER BOTTLE TEA AND SYMPATHY,17,0.0,0.0,0.0,0.0,1.4082913930085582e-05,0.0,0.0
2011-05-21,0.0,0,0,22114,HOT WATER BOTTLE TEA AND SYMPATHY,17,0.0,0.0,0.0,0.0,1.4082913930085582e-05,0.0,0.0
2011-05-22,0.0,0,0,22114,HOT WATER BOTTLE TEA AND SYMPATHY,17,0.0,0.0,0.0,0.0,1.4082913930085582e-05,0.0,0.0
