CustomerID,recency_days,frequency,total_revenue,orders_per_day,is_inactive_90d,is_high_value,churn_risk_score,churn_label
15608,28,5,1785.98,0.012919896640826873,False,False,0.29396053079278667,Active
15609,184,1,298.48,,True,False,0.7146393331064989,Lost
15610,52,1,112.46000000000001,,False,False,0.636423953725757,Active
15611,10,26,2997.28,0.03863298662704309,False,True,0.10798741068390609,Active
15612,36,2,195.15,0.08,False,False,0.5221333787002381,Active
15613,610,1,433.71999999999997,,True,False,0.8671061585573324,Lost
15614,438,4,3147.36,0.02127659574468085,True,True,0.5815158217080639,Lost
15615,10,47,21373.97,0.06473829201101929,False,True,0.06440966315073153,Active
15616,438,1,317.11,,True,False,0.8349268458659407,Lost
15617,396,3,828.5500000000001,0.02702702702702703,True,False,0.6463422932970397,Lost
15618,33,4,776.851,0.038834951456310676,False,False,0.3799591697856414,Active
15619,11,1,336.40000000000003,,False,False,0.4749489622320517,Active
15620,57,4,1942.36,0.0113314447592068,False,False,0.3761058183055461,Active
15621,4,4,1293.03,0.23529411764705882,False,False,0.22807927866621303,Active
15622,43,17,7852.61,0.02823920265780731,False,True,0.2035641374617217,Active
15623,141,8,2437.05,0.013605442176870748,True,True,0.38587104457298393,At Risk
15624,117,4,588.13,0.02877697841726619,True,False,0.5092803674719293,At Risk
15625,104,9,3236.4,0.02054794520547945,True,True,0.34466655324940454,At Risk
15626,75,3,1067.52,0.008670520231213872,False,False,0.4695049336509017,Active
15627,457,2,566.9,0.03076923076923077,True,False,0.7452024498128615,Lost
15628,5,17,5652.26,0.023578363384188627,False,True,0.07524668254508338,Active
15629,450,4,2240.9,0.04878048780487805,True,False,0.599089826471589,Lost
15630,45,3,1481.4,0.005008347245409015,False,False,0.3973545423613474,Active
15631,642,1,596.67,,True,False,0.8605563116706363,Lost
15632,16,8,3285.31,0.03088803088803089,False,True,0.18060564817965294,Active
15633,509,13,4352.46,0.058823529411764705,True,True,0.5016842463422934,Lost
15634,17,2,554.65,0.00546448087431694,False,False,0.4066774413065669,Active
15635,396,1,100.35,,True,False,0.8417574004763525,Lost
15636,90,4,1444.58,0.008350730688935281,True,False,0.4399370534195305,At Risk
15637,53,5,797.59,0.007451564828614009,False,False,0.39755869343314054,Active
15638,379,6,2265.2,0.025974025974025976,True,False,0.5092293297039809,Lost
15639,134,3,1065.08,0.006369426751592357,True,False,0.5138822728819326,At Risk
15640,4,29,23957.58,0.04027777777777778,False,True,0.038295338550527386,Active
15641,105,12,5345.55,0.019138755980861243,True,True,0.311594079618918,At Risk
15642,730,1,105.78000000000002,,True,False,0.9464783940115685,Lost
15643,192,3,664.0,0.03333333333333333,True,False,0.5701343994555971,Lost
15644,166,4,813.0,0.0425531914893617,True,False,0.5163576046274243,At Risk
15645,19,3,1055.17,0.007389162561576354,False,False,0.34029431779516844,Active
15646,158,5,974.61,0.01984126984126984,True,False,0.48070772371554943,At Risk
15647,415,1,169.0,,True,False,0.8411449472609731,Lost
15648,204,2,657.35,0.03225806451612903,True,False,0.6171061585573324,Lost
15649,336,4,2170.35,0.08,True,False,0.5330809799251446,Lost
15650,522,2,553.88,0.018867924528301886,True,False,0.7659578087784961,Lost
15651,37,5,1259.06,0.008944543828264758,False,False,0.33825280707723715,Active
15652,91,5,1420.34,0.01272264631043257,True,False,0.4198536917318816,At Risk
15653,93,2,877.4399999999999,0.08695652173913043,True,False,0.5416298060564817,At Risk
15654,9,2,922.53,0.125,False,False,0.3436457978904389,Active
15655,243,1,560.67,,True,False,0.7072048315753658,Lost
15656,45,4,748.5,0.01680672268907563,False,False,0.407068730860837,Active
15657,23,1,30.0,,False,False,0.5713167744130656,Active
15658,190,8,2423.4700000000003,0.014652014652014652,True,True,0.4107434501531133,Lost
15659,44,3,532.49,0.0049261083743842365,False,False,0.45199897924464105,Active
15660,25,15,2812.99,0.023183925811437404,False,True,0.1898775093569241,Active
15661,317,8,1215.95,0.03065134099616858,True,False,0.4956107519564477,Lost
15662,661,2,283.73,0.025974025974025976,True,False,0.8377424293977545,Lost
15663,106,1,138.14,,True,False,0.6992089145968016,At Risk
15664,51,4,1254.03,0.006688963210702341,False,False,0.38734263354882614,Active
15665,168,5,4015.12,0.01072961373390558,True,True,0.41899455597141877,At Risk
15666,472,2,632.9399999999999,0.08695652173913043,True,False,0.7447941476692752,Lost
15667,40,1,301.32,,False,False,0.5816859476012249,Active
15668,218,1,76.32000000000001,,True,False,0.7676505614154475,Lost
15669,40,4,684.34,0.017937219730941704,False,False,0.40193943518203473,Active
15670,297,2,325.2,0.007722007722007722,True,False,0.6921401837359645,Lost
15671,19,7,2657.13,0.027777777777777776,False,True,0.21452024498128616,Active
15672,725,1,45.300000000000004,,True,False,0.9510037427696495,Lost
15673,88,9,6414.79,0.015873015873015872,False,True,0.31389928547124873,Active
15674,73,13,6948.2300000000005,0.0197869101978691,False,True,0.27038958829533855,Active
15675,81,4,542.04,0.012422360248447204,False,False,0.4860411704661449,Active
15676,19,3,3435.76,0.011320754716981131,False,True,0.2847992514460701,Active
15677,49,3,1305.63,0.007246376811594203,False,False,0.4094930248383804,Active
15678,53,3,1893.89,0.006396588486140725,False,False,0.4012334127254168,Active
15679,24,4,781.28,0.02531645569620253,False,False,0.3487070432119769,Active
15680,9,10,4507.58,0.013736263736263736,False,True,0.12503402517863219,Active
15681,25,14,2989.7,0.025974025974025976,False,True,0.1900136100714529,Active
15682,599,2,318.24,0.022727272727272728,True,False,0.8165787682885336,Lost
15683,117,2,524.54,0.0056179775280898875,True,False,0.585309629125553,At Risk
15684,547,3,173.95,0.015957446808510637,True,False,0.7838210275603947,Lost
15685,450,1,55.980000000000004,,True,False,0.8810820006805036,Lost
15686,420,1,90.0,,True,False,0.8593484178291936,Lost
15687,9,9,2993.1,0.028037383177570093,False,True,0.14562776454576387,Active
15688,419,1,190.57,,True,False,0.8398775093569241,Lost
15689,120,3,521.03,0.006036217303822937,True,False,0.5457978904389248,At Risk
15690,4,2,239.76,0.020833333333333332,False,False,0.387129976182375,Active
15691,252,4,571.3,0.008333333333333333,True,False,0.5735794487921062,Lost
15692,28,1,191.04,,False,False,0.5642990813201769,Active
15693,659,1,37.5,,True,False,0.9405580129295679,Lost
15694,1,24,10810.81,0.03283173734610123,False,True,0.024089826471588992,Active
15695,267,4,1131.04,0.00966183574879227,True,False,0.5424549166383124,Lost
15696,33,13,3906.57,0.02,False,True,0.21004593399115346,Active
15697,690,1,246.75,,True,False,0.9152347737325621,Lost
15698,624,1,46.2,,True,False,0.9310649880911875,Lost
15699,18,1,309.65,,False,False,0.5084382443007825,Active
15700,172,2,696.68,2.0,True,False,0.5978989452194624,At Risk
15701,2,4,1542.14,0.037037037037037035,False,False,0.20341953045253489,Active
15702,476,2,140.39000000000001,0.00975609756097561,True,False,0.8118152432800273,Lost
15703,265,1,211.5,,True,False,0.7632953385505273,Lost
15704,140,6,3817.96,0.013574660633484163,True,True,0.391493705341953,At Risk
15705,201,1,143.1,,True,False,0.7488261313371896,Lost
15706,64,4,1060.56,0.07692307692307693,False,False,0.4209765226267438,Active
15707,35,4,945.58,0.0784313725490196,False,False,0.3721333787002382,Active
15708,41,9,4378.72,0.0234375,False,True,0.24703980945899967,Active
15709,284,2,327.85,0.006557377049180328,True,False,0.6880656685947601,Lost
15710,417,1,898.87,,True,False,0.7635420210956106,Lost
15711,557,2,420.25,0.015625,True,False,0.7892225246682545,Lost
15712,9,12,3472.4100000000003,0.01646090534979424,False,True,0.12186968356583874,Active
15713,143,4,1010.79,0.006896551724137931,True,False,0.4923613473970738,At Risk
15714,12,5,784.8100000000001,0.009208103130755065,False,False,0.27861517522966994,Active
15715,556,5,658.02,0.07936507936507936,True,False,0.6747363048656005,Lost
15716,146,11,3056.81,0.01877133105802048,True,True,0.35868492684586595,At Risk
15717,234,5,607.0,0.013966480446927373,True,False,0.5410173528411024,Lost
15718,540,1,293.79,,True,False,0.8694283769989792,Lost
15719,33,31,10223.06,0.04397163120567376,False,True,0.16475842123171147,Active
15720,24,2,741.92,0.0038095238095238095,False,False,0.4218441646818646,Active
15721,12,1,507.08,,False,False,0.45882102756039467,Active
15722,36,11,5258.1,0.018211920529801324,False,True,0.2175144607009187,Active
15723,365,4,947.65,0.019138755980861243,True,False,0.5819666553249405,Lost
15724,201,3,310.85,0.01507537688442211,True,False,0.6142140183735965,Lost
15725,15,1,415.25,,False,False,0.47640353861857776,Active
15726,390,1,321.91,,True,False,0.7975586934331405,Lost
15727,17,15,9445.51,0.02245508982035928,False,True,0.12351139843484177,Active
15728,380,2,544.6,0.03125,True,False,0.6948792106158558,Lost
15729,213,3,192.55,0.015789473684210527,True,False,0.6376233412725416,Lost
15730,66,5,1726.58,0.0136986301369863,False,False,0.3784620619258251,Active
15731,554,1,125.3,,True,False,0.9024413065668594,Lost
15732,212,10,1682.07,0.021691973969631236,True,False,0.42255869343314056,Lost
15733,283,1,162.3,,True,False,0.779891119428377,Lost
15734,115,4,2263.3,0.009259259259259259,True,False,0.4357859816264036,At Risk
15735,421,1,327.68,,True,False,0.8196155154814562,Lost
15736,435,2,1815.72,,True,False,0.6727288193263016,Lost
15737,15,8,1205.1200000000001,0.03508771929824561,False,False,0.22154644436883292,Active
15738,19,41,13372.970000000001,0.057746478873239436,False,True,0.10850629465804694,Active
15739,66,1,449.12,,False,False,0.6081064988091188,Active
15740,49,1,154.88,,False,False,0.6209680163320858,Active
15741,458,2,208.62,0.0125,True,False,0.7928972439605309,Lost
15742,619,1,156.87,,True,False,0.9130911874787342,Lost
15743,16,4,784.46,0.023809523809523808,False,False,0.3129465804695475,Active
15744,78,1,34.8,,False,False,0.6893246002041511,Active
15745,19,4,1094.59,0.018433179723502304,False,False,0.3085318135420211,Active
15746,134,1,196.88,,True,False,0.705248383804015,At Risk
15747,13,9,2562.61,0.01327433628318584,False,True,0.17263525008506295,Active
15748,40,3,614.7600000000001,0.007352941176470588,False,False,0.436968356583872,Active
15749,235,3,44534.3,0.030927835051546393,True,True,0.47268628785301126,Lost
15750,3,18,6797.191,0.024489795918367346,False,True,0.05329193603266417,Active
15751,461,11,1380.44,0.04044117647058824,True,False,0.5441816944538959,Lost
15752,40,9,4207.54,0.02158273381294964,False,True,0.24612963593058865,Active
15753,305,1,79.2,,True,False,0.801624702279687,Lost
15754,51,9,3037.61,0.014900662251655629,False,True,0.277534875808098,Active
15755,10,17,5993.12,0.023448275862068966,False,True,0.09734603606668936,Active
15756,61,4,532.96,0.0213903743315508,False,False,0.45546104117046615,Active
15757,66,6,2940.36,0.012474012474012475,False,True,0.3388907791765907,Active
15758,25,1,205.25,,False,False,0.5536747192922763,Active
15759,218,7,830.9300000000001,0.01348747591522158,True,False,0.48929908132017697,Lost
15760,631,2,13916.34,,True,True,0.6758591357604626,Lost
15761,443,1,143.05,,True,False,0.8655239877509356,Lost
15762,65,2,583.75,0.16666666666666666,False,False,0.5279176590677102,Active
15763,32,2,1086.92,0.044444444444444446,False,False,0.4266757400476352,Active
15764,88,8,4503.08,0.020512820512820513,False,True,0.33090336849268454,Active
15765,667,1,370.63,,True,False,0.8902943177951683,Lost
15766,64,3,831.06,0.0048543689320388345,False,False,0.46454576386526025,Active
15768,116,34,15601.09,0.054838709677419356,True,True,0.27391119428377,At Risk
15769,7,46,88704.32,0.0638002773925104,False,True,0.044913235794487937,Active
15770,613,1,321.45,,True,False,0.8850204151071793,Lost
15771,604,3,1006.54,0.033707865168539325,True,False,0.7147329023477373,Lost
15772,418,1,280.88,,True,False,0.8256805035726438,Lost
15773,6,2,774.52,0.004962779156327543,False,False,0.34026879891119427,Active
15774,69,6,1329.94,0.010221465076660987,False,False,0.37828342973800616,Active
15775,245,2,150.5,0.0051813471502590676,True,False,0.6999404559373936,Lost
15776,133,1,241.62,,True,False,0.6967080639673358,At Risk
15777,241,7,1762.61,0.021406727828746176,True,False,0.45717931269139167,Lost
15778,431,1,307.95,,True,False,0.8309799251446071,Lost
15779,463,2,124.08000000000001,0.028985507246376812,True,False,0.8106498809118747,Lost
15780,184,3,475.28000000000003,0.017241379310344827,True,False,0.5820006805035727,Lost
15781,25,3,345.46,0.010714285714285714,False,False,0.4248298741068391,Active
15782,10,4,4014.1,0.009523809523809525,False,True,0.2102160598843144,Active
15783,11,1,246.3,,False,False,0.48869513439945556,Active
15784,468,2,848.3299999999999,0.00980392156862745,True,False,0.7270415107179313,Lost
15785,33,16,5969.93,0.023154848046309694,False,True,0.19026029261653626,Active
15786,46,5,8514.82,0.01020408163265306,False,True,0.2896393331064988,Active
15787,26,3,948.05,0.08571428571428572,False,False,0.3749744811160259,Active
15788,509,1,221.82999999999998,,True,False,0.8717591017352841,Lost
15789,358,6,1962.01,0.022641509433962263,True,False,0.5022966995576726,Lost
15790,10,1,220.85,,False,False,0.486594079618918,Active
15791,44,5,3608.34,0.008361204013377926,False,True,0.3059969377339231,Active
15792,400,2,933.84,0.009174311926605505,True,False,0.6831490302824089,Lost
15793,15,8,2399.57,0.011065006915629323,False,True,0.18803164341612794,Active
15794,736,2,777.0,,True,False,0.799829874106839,Lost
15795,150,8,1979.8700000000001,0.014814814814814815,True,False,0.39905580129295676,At Risk
15796,1,17,5175.83,0.027552674230145867,False,True,0.046478394011568565,Active
15797,113,6,2821.08,0.01056338028169014,True,True,0.38769139162980604,At Risk
15798,493,3,1535.37,0.015957446808510637,True,False,0.6605733242599523,Lost
15799,76,4,1424.29,0.011695906432748537,False,False,0.425,Active
15800,107,7,1242.58,0.0136986301369863,True,False,0.40916978564137463,At Risk
15801,46,3,1063.95,0.047619047619047616,False,False,0.41808438244300783,Active
15802,143,1,451.42,,True,False,0.671019054100034,At Risk
15803,51,4,1929.66,0.00641025641025641,False,False,0.3656345695814903,Active
15804,1,13,4206.39,0.06565656565656566,False,True,0.06301463082681183,Active
15805,23,30,10189.23,0.042492917847025496,False,True,0.12989111942837703,Active
15806,46,3,784.58,0.013043478260869565,False,False,0.43642395372575704,Active
15807,50,5,1817.52,0.008130081300813009,False,False,0.3442497448111603,Active
15808,306,21,18409.93,0.048723897911832945,True,True,0.36642565498468865,Lost
15809,36,7,1274.44,0.014028056112224449,False,False,0.30558012929567885,Active
15810,79,8,2999.04,0.013468013468013467,False,True,0.335326641714869,Active
15811,22,7,3890.52,0.019178082191780823,False,True,0.210505273902688,Active
15812,107,12,5201.47,0.019448946515397084,True,True,0.3140523987750936,At Risk
15813,208,2,1303.9099999999999,0.06451612903225806,True,False,0.5790319836679143,Lost
15814,17,6,2634.44,0.010238907849829351,False,True,0.21732732221844164,Active
15815,64,5,2100.6,0.025510204081632654,False,False,0.3637631847567199,Active
15816,542,2,144.14999999999998,,True,False,0.829346716570262,Lost
15817,421,3,2766.4,0.02459016393442623,True,True,0.6027645457638652,Lost
15818,588,1,340.5,,True,False,0.874438584552569,Lost
15819,49,10,3934.79,0.01718213058419244,False,True,0.25740047635250085,Active
15820,320,1,206.98,,True,False,0.7845355563116706,Lost
15821,44,2,570.96,0.11764705882352941,False,False,0.48925654984688666,Active
15822,3,6,1840.06,0.00823045267489712,False,False,0.164128955427016,Active
15823,372,3,3897.17,0.008379888268156424,True,True,0.548375297720313,Lost
15824,453,2,890.94,0.02564102564102564,True,False,0.7197090847226948,Lost
15825,172,1,532.94,,True,False,0.6775944198707042,At Risk
15826,56,4,2598.28,0.007827788649706457,False,True,0.3619938754678462,Active
15827,73,28,3794.07,0.044657097288676235,False,True,0.2642650561415448,Active
15828,375,1,1108.82,,True,False,0.7156430758761483,Lost
15829,99,2,636.14,0.04878048780487805,True,False,0.5637206532834298,At Risk
15830,38,1,576.0,,False,False,0.5419275263695134,Active
15831,58,3,801.76,0.011320754716981131,False,False,0.4556907111262334,Active
15832,254,1,836.79,,True,False,0.6899710785981625,Lost
15833,738,1,80.4,,True,False,0.9531728479074516,Lost
15834,70,7,3772.9900000000002,0.01977401129943503,False,True,0.32131677441306566,Active
15835,44,4,954.09,0.013986013986013986,False,False,0.39080469547465124,Active
15836,50,1,137.37,,False,False,0.6258506294658047,Active
15837,65,2,777.01,0.004761904761904762,False,False,0.513048656005444,Active
15838,11,34,74163.0,0.047685834502103785,False,True,0.07125723035045935,Active
15839,33,3,1048.49,0.02631578947368421,False,False,0.39123851650221164,Active
15840,59,2,355.56,0.017699115044247787,False,False,0.5416042871725076,Active
15841,73,9,2742.41,0.0136986301369863,False,True,0.32144436883293637,Active
15842,393,2,548.8,0.014925373134328358,True,False,0.7056226607689691,Lost
15843,304,1,118.95000000000002,,True,False,0.795100374276965,Lost
15844,46,1,130.73999999999998,,False,False,0.6222099353521606,Active
15845,18,11,4426.28,0.016566265060240965,False,True,0.1606668935011909,Active
15846,385,1,107.01,,True,False,0.8304780537597822,Lost
15847,38,5,822.57,0.008291873963515755,False,False,0.365396393331065,Active
15848,622,1,139.94,,True,False,0.917225246682545,Lost
15850,19,6,1058.72,0.008486562942008486,False,False,0.2728564137461722,Active
15851,527,1,109.73,,True,False,0.8976777815583532,Lost
15852,187,3,257.26,0.008823529411764706,True,False,0.6151582170806397,Lost
15853,52,1,110.8,,False,False,0.6371044572984008,Active
15854,4,21,5583.81,0.028965517241379312,False,True,0.06214698877169107,Active
15855,137,6,1052.72,0.017699115044247787,True,False,0.4492259271861177,At Risk
15856,4,52,34220.340000000004,0.07103825136612021,False,True,0.03186457978904389,Active
15857,19,2,570.48,0.004866180048661801,False,False,0.4157281388227288,Active
15858,16,13,3960.37,0.018207282913165267,False,True,0.1434076216400136,Active
15859,432,1,438.46,,True,False,0.8118577747533176,Lost
15860,41,17,2505.21,0.024566473988439308,False,True,0.2340762164001361,Active
15861,12,12,4401.79,0.017991004497751123,False,True,0.1319326301463083,Active
15862,8,13,2928.29,0.018207282913165267,False,True,0.11788873766587274,Active
15863,26,5,358.7,0.007173601147776184,False,False,0.37572303504593396,Active
15864,22,7,2180.76,0.019553072625698324,False,False,0.2325876148349779,Active
15865,41,5,2248.92,0.0075528700906344415,False,False,0.3188584552568901,Active
15866,101,1,230.53,,True,False,0.6804100034025178,At Risk
15867,5,31,9063.95,0.043115438108484005,False,True,0.052773052058523305,Active
15868,583,1,94.53,,True,False,0.9157451514120449,Lost
15869,277,3,323.65999999999997,0.008595988538681949,True,False,0.6444964273562436,Lost
15870,33,4,862.61,0.009685230024213076,False,False,0.3732562095951004,Active
15871,437,1,33.099999999999994,,True,False,0.877705001701259,Lost
15872,15,4,795.68,0.007476635514018692,False,False,0.30679652943177954,Active
15873,500,4,313.91999999999996,4.0,True,False,0.7189265056141545,Lost
15874,64,21,11284.76,0.03296703296703297,False,True,0.23132868322558695,Active
15875,646,1,111.72,,True,False,0.9295763865260293,Lost
15876,409,2,1449.1399999999999,0.05128205128205128,True,False,0.663584552568901,Lost
15877,2,2,493.28,0.125,False,False,0.33610071452875123,Active
15878,562,2,330.77,0.011695906432748537,True,False,0.8032834297380061,Lost
15879,404,4,1157.3,0.012618296529968454,True,False,0.6024923443348078,Lost
15880,369,1,686.5600000000001,,True,False,0.7380656685947601,Lost
15881,312,5,501.39000000000004,0.09615384615384616,True,False,0.5824685267097652,Lost
15882,199,8,1495.98,0.01509433962264151,True,False,0.4375297720313031,Lost
15883,2,2,396.48,0.06451612903225806,False,False,0.34732902347737327,Active
15884,432,2,249.70000000000002,0.006600660066006601,True,False,0.774455597141885,Lost
15885,93,15,1951.82,0.025252525252525252,True,False,0.33042701599183394,At Risk
15886,60,4,1052.8700000000001,0.0074487895716946,False,False,0.41519224225927187,Active
15887,407,3,1027.15,0.02027027027027027,True,False,0.640745151412045,Lost
15888,81,3,429.16,0.006726457399103139,False,False,0.5267522966995577,Active
15889,157,8,1806.28,0.013986013986013986,True,False,0.40717080639673353,At Risk
15890,395,5,535.65,0.023809523809523808,True,False,0.6174549166383123,Lost
15891,227,1,524.52,,True,False,0.703972439605308,Lost
15892,669,1,128.2,,True,False,0.9319581490302823,Lost
15893,482,1,305.28000000000003,,True,False,0.8526794828172848,Lost
15894,253,2,420.29,0.017391304347826087,True,False,0.6596376318475672,Lost
15895,150,1,179.17,,True,False,0.7157026199387546,At Risk
15897,194,2,222.05,,True,False,0.6651412044913236,Lost
15898,1,25,5596.31,0.03443526170798898,False,True,0.034892820687308604,Active
15899,369,1,112.5,,True,False,0.8140438924804355,Lost
15900,24,4,900.4,0.0074211502782931356,False,False,0.34077917659067714,Active
15901,17,7,703.22,0.013282732447817837,False,False,0.27324770330044235,Active
15902,380,1,145.01,,True,False,0.8176505614154475,Lost
15903,10,12,8939.84,0.017543859649122806,False,True,0.10499319496427358,Active
15904,8,1,164.68,,False,False,0.48462912555290916,Active
15905,543,1,114.69,,True,False,0.9008080979925145,Lost
15906,20,10,2555.64,0.02320185614849188,False,True,0.19553419530452537,Active
15907,4,3,967.45,0.014563106796116505,False,False,0.2746767608029942,Active
15908,491,2,764.57,0.09523809523809523,True,False,0.7406005444028582,Lost
15909,174,1,191.94,,True,False,0.7258591357604628,At Risk
15910,1,15,2681.8,0.021865889212827987,False,True,0.07329023477373255,Active
15911,624,8,1702.34,0.07547169811320754,True,False,0.600910173528411,Lost
15912,178,9,1074.7,0.016333938294010888,True,False,0.436959850289214,At Risk
15913,534,1,6.300000000000001,,True,False,0.9080299421571963,Lost
15914,378,2,205.99,,True,False,0.7383378700238177,Lost
15915,402,1,429.21,,True,False,0.7911789724396053,Lost
15916,16,13,3427.17,0.018258426966292134,False,True,0.1482391970057843,Active
15917,248,5,560.63,0.010224948875255624,True,False,0.5521010547805376,Lost
15918,191,3,582.88,0.006802721088435374,True,False,0.5766076896903709,Lost
15919,20,2,910.61,0.0057306590257879654,False,False,0.3945134399455597,Active
15920,154,9,571.64,0.01576182136602452,True,False,0.4594760122490643,At Risk
15921,173,4,802.11,0.008547008547008548,True,False,0.520304525348758,At Risk
15922,373,1,739.0,,True,False,0.7368492684586594,Lost
15923,373,1,254.16,,True,False,0.7904729499829874,Lost
15924,731,1,102.82,,True,False,0.9473035045933992,Lost
15925,194,1,207.15,,True,False,0.733336168764886,Lost
15926,542,1,134.44,,True,False,0.896929227628445,Lost
15927,647,1,123.39,,True,False,0.9276369513439945,Lost
15928,656,1,293.53,,True,False,0.9012249064307588,Lost
15929,644,1,594.0,,True,False,0.8610071452875127,Lost
15930,67,1,426.63,,False,False,0.6127084042191222,Active
15931,428,1,239.9,,True,False,0.8377254168084382,Lost
15932,4,8,2495.87,0.028070175438596492,False,True,0.13622830894862198,Active
15933,21,3,1107.46,0.046153846153846156,False,False,0.34339911534535555,Active
15934,418,2,2190.66,0.18181818181818182,True,False,0.6510207553589656,Lost
15935,239,2,416.86,1.0,True,False,0.6543211976862879,Lost
15936,379,2,282.79,0.022727272727272728,True,False,0.7278411024157877,Lost
15937,64,1,145.35,,False,False,0.6510462742429397,Active
15938,112,9,734.81,0.02027027027027027,True,False,0.4246767608029942,At Risk
15939,90,16,9060.39,0.056338028169014086,True,True,0.2791255529091528,At Risk
15940,311,1,35.8,,True,False,0.8072728819326302,Lost
15941,637,1,405.0,,True,False,0.8784280367471928,Lost
15942,134,1,337.44,,True,False,0.6828598162640354,At Risk
15943,650,2,271.28999999999996,0.07142857142857142,True,False,0.8368407621640014,Lost
15944,277,4,2164.24,0.008908685968819599,True,False,0.5136526029261654,Lost
15945,365,4,827.27,0.010752688172043012,True,False,0.5896223205171827,Lost
15946,503,3,2304.18,0.022900763358778626,True,False,0.6442327322218442,Lost
15947,83,1,1708.24,,False,False,0.5612963593058863,Active
15948,8,3,1509.0900000000001,0.007211538461538462,False,False,0.2684926845865941,Active
15949,17,2,364.72,0.037037037037037035,False,False,0.42828342973800615,Active
15950,32,10,7180.71,0.015384615384615385,False,True,0.2072813882272882,Active
15951,9,3,1013.17,0.008064516129032258,False,False,0.2967591017352841,Active
15952,34,4,806.57,0.020942408376963352,False,False,0.37972949982987414,Active
15953,15,18,3669.5499999999997,0.024965325936199722,False,True,0.12874276964954065,Active
15954,589,1,190.75,,True,False,0.8983327662470229,Lost
15955,24,22,8658.36,0.034976152623211444,False,True,0.14329703980945901,Active
15956,551,2,617.6,0.011428571428571429,True,False,0.7684331405239878,Lost
15957,32,3,930.1,0.007712082262210797,False,False,0.39537257570602247,Active
15958,74,4,492.99,0.008403361344537815,False,False,0.4804525348758081,Active
15959,682,3,579.49,,True,False,0.7646563456958149,Lost
15960,374,4,410.95,0.06557377049180328,True,False,0.632613133718952,Lost
15961,379,1,451.28999999999996,,True,False,0.7677271180673698,Lost
15962,449,1,295.83,,True,False,0.8426590677101053,Lost
15963,20,2,470.76,0.08,False,False,0.4286406941136441,Active
15964,663,1,272.96000000000004,,True,False,0.9049676760802995,Lost
15965,17,13,3013.09,0.01808066759388039,False,True,0.15828513099693775,Active
15966,451,1,426.53000000000003,,True,False,0.8227118067369853,Lost
15967,23,12,3041.6,0.016783216783216783,False,True,0.188218781898605,Active
15968,388,1,418.05,,True,False,0.7814477713507996,Lost
15969,3,5,1127.05,0.009633911368015413,False,False,0.20584382443007826,Active
15970,304,2,1017.32,0.006779661016949152,True,False,0.6324855392990814,Lost
15971,18,18,5902.83,0.025210084033613446,False,True,0.13066519224225928,Active
15972,456,5,1810.27,0.03496503496503497,True,False,0.5893501190881252,Lost
15973,367,3,988.44,0.04838709677419355,True,False,0.6104457298400816,Lost
15974,39,7,3442.15,0.028112449799196786,False,True,0.26817795168424635,Active
15975,84,1,371.01,,False,False,0.6440541000340252,Active
15976,165,6,1746.6399999999999,0.015584415584415584,True,False,0.4354967676080299,At Risk
15977,17,2,1054.73,0.09523809523809523,False,False,0.37098502892140184,Active
15978,77,3,3279.42,0.005291005291005291,False,True,0.41858625382783254,Active
15979,603,1,329.22,,True,False,0.8811840762164,Lost
15980,89,7,6593.68,0.014989293361884369,False,True,0.3327322218441647,Active
15981,25,21,9362.77,0.03529411764705882,False,True,0.14741408642395373,Active
15982,605,1,324.51,,True,False,0.8824600204151072,Lost
15983,22,8,3958.8199999999997,0.011251758087201125,False,True,0.20000850629465805,Active
15984,3,30,8759.32,0.04081632653061224,False,True,0.03775093569241239,Active
15985,123,7,2715.28,0.01598173515981735,True,True,0.3823579448792106,At Risk
15986,30,2,354.42,0.005698005698005698,False,False,0.4803589656345696,Active
15987,12,8,1682.13,0.021798365122615803,False,False,0.19709084722694792,Active
15988,19,3,770.09,0.004709576138147566,False,False,0.359416468186458,Active
15989,376,2,372.51,0.00554016620498615,True,False,0.7108370193943518,Lost
15990,44,7,2010.05,0.011570247933884297,False,False,0.3002296699557673,Active
15991,534,1,150.55,,True,False,0.8909493024838381,Lost
15992,4,3,896.6,0.0066815144766146995,False,False,0.2796784620619258,Active
15993,9,7,2797.57,0.2,False,True,0.16683395712827495,Active
15994,55,3,1202.18,0.0051635111876075735,False,False,0.42743280027220143,Active
15995,414,1,696.19,,True,False,0.7749999999999999,Lost
15996,88,7,1686.9,0.022727272727272728,False,False,0.38049506634909835,Active
15998,37,16,8308.34,0.022792022792022793,False,True,0.19263354882613135,Active
15999,736,1,20.4,,True,False,0.956524328002722,Lost
16000,3,3,12393.7,,False,True,0.17801122830894864,Active
16001,381,1,583.39,,True,False,0.758140523987751,Lost
16002,625,1,169.21,,True,False,0.9122660768969038,Lost
16003,30,10,5613.83,0.014164305949008499,False,True,0.2055375978223886,Active
16004,475,5,2146.39,0.02403846153846154,True,False,0.5880146308268118,Lost
16005,12,10,2436.22,0.0228310502283105,False,True,0.16497107859816262,Active
16006,211,2,347.17,0.011363636363636364,True,False,0.6525774072813882,Lost
16007,48,7,3075.14,0.014141414141414142,False,True,0.2903198366791426,Active
16008,24,15,5384.13,0.024752475247524754,False,True,0.16426505614154474,Active
16009,22,4,992.71,0.029197080291970802,False,False,0.3249659748213678,Active
16010,246,11,1724.06,0.06666666666666667,True,False,0.4294572984008166,Lost
