date,total_price,quantity,invoice_count,customer_count,day_of_week,is_weekend,month,year,week,lag_1,lag_7,lag_14,lag_28,rolling_mean_7,rolling_std_7,rolling_mean_30,rolling_std_30
2010-11-13,0.0,0,0,0,5,1,11,2010,45,50851.12,0.0,0.0,0.0,54956.444428571434,30862.34235219008,42828.22236666667,24716.303079948255
2010-11-14,29452.88,17601,90,76,6,1,11,2010,45,0.0,32024.41,30358.7,33361.71,54956.444428571434,30862.34235219008,39910.67536666666,24422.248010513315
2010-11-15,105185.54000000001,38084,103,83,0,0,11,2010,46,29452.88,90952.91100000001,29629.93,41548.22,54589.083,31194.320977215833,39061.844366666664,24325.00892068793
2010-11-16,73090.41,39456,108,95,1,0,11,2010,46,105185.54000000001,66381.06,45082.39,50068.89,56622.315714285716,34271.58491282922,42568.02903333333,26022.00078589723
2010-11-17,51724.561,28689,119,97,2,0,11,2010,46,73090.41,80244.63,45438.9,45915.42,57580.79428571429,34681.367393721135,43892.31903333333,26543.028392913704
2010-11-18,45066.24,21440,104,91,3,0,11,2010,46,51724.561,64240.98,90056.29,39249.51,53506.49871428572,33219.54819575019,44231.5304,26577.041956229124
2010-11-19,48044.49,25437,108,90,4,0,11,2010,46,45066.24,50851.12,46639.15,41150.03,50767.25014285714,32976.54417288352,44064.775400000006,26554.83810147286
2010-11-20,0.0,0,0,0,5,1,11,2010,46,48044.49,0.0,0.0,0.0,50366.303,32992.41294570583,44135.7444,26562.798406379472
2010-11-21,32448.6,18205,96,89,6,1,11,2010,46,0.0,29452.88,32024.41,28877.25,50366.303,32992.41294570583,42827.42740000001,27751.74636450609
2010-11-22,43278.66,19805,93,80,0,0,11,2010,47,32448.6,105185.54000000001,90952.91100000001,29496.94,50794.263,32694.00210733855,42537.379733333335,27815.28104503222
2010-11-23,58561.66,27093,132,112,1,0,11,2010,47,43278.66,73090.41,66381.06,46073.36,41950.423,22225.980952898422,43980.00173333334,26630.09187419839
2010-11-24,61907.52,28889,133,104,2,0,11,2010,47,58561.66,51724.561,80244.63,32986.1,39874.887285714285,19322.029054564857,44969.48206666667,26601.044516441074
2010-11-25,72511.2,38204,153,133,3,0,11,2010,47,61907.52,45066.24,64240.98,34490.35,41329.595714285715,20697.237100698465,46049.83473333333,26609.133916693794
2010-11-26,40570.95,17494,84,72,4,0,11,2010,47,72511.2,48044.49,50851.12,47284.2,45250.30428571429,23878.093122544968,46931.096066666665,27044.177701085428
2010-11-27,0.0,0,0,0,5,1,11,2010,47,40570.95,0.0,0.0,0.0,44182.65571428572,23899.40639232969,47183.924399999996,26944.58537891951
2010-11-28,27594.86,16568,91,83,6,1,11,2010,47,0.0,32448.6,29452.88,30358.7,44182.65571428572,23899.40639232969,46034.24606666667,28210.937496582894
2010-11-29,79264.06,40099,107,89,0,0,11,2010,48,27594.86,43278.66,105185.54000000001,29629.93,43489.264285714286,24362.50916495389,45377.934733333335,28409.189306994802
2010-11-30,60029.08,26592,123,101,1,0,11,2010,48,79264.06,58561.66,73090.41,45082.39,48630.03571428572,27856.74680378997,48020.07006666667,27720.94019072541
2010-12-01,117921.58,53838,127,95,2,0,12,2010,48,60029.08,61907.52,51724.561,45438.9,48839.66714285714,27949.30973288055,49009.08273333333,27598.109113124487
2010-12-02,95496.76,62658,142,99,3,0,12,2010,48,117921.58,72511.2,45066.24,90056.29,56841.67571428571,38384.6766404086,51952.13773333333,30058.303522489798
2010-12-03,93887.42,32398,68,50,4,0,12,2010,48,95496.76,40570.95,48044.49,46639.15,60125.32714285714,40852.38750182775,53632.616733333336,31053.772669464914
2010-12-04,0.0,0,0,0,5,1,12,2010,48,93887.42,0.0,0.0,0.0,67741.96571428572,41563.04118314688,55247.56739999999,31862.223516829836
2010-12-05,63549.9,32900,88,75,6,1,12,2010,48,0.0,27594.86,32448.6,32024.41,67741.96571428572,41563.04118314688,52245.69106666666,32700.915322321336
2010-12-06,109660.92,43590,102,82,0,0,12,2010,49,63549.9,79264.06,43278.66,90952.91100000001,72878.4,37828.6068381025,52809.38273333334,32746.65837789351
2010-12-07,199236.4,50440,84,65,1,0,12,2010,49,109660.92,60029.08,58561.66,66381.06,77220.80857142857,40344.76940566295,56464.74673333333,32768.98303135518
2010-12-08,90779.96,46234,116,99,2,0,12,2010,49,199236.4,117921.58,61907.52,80244.63,97107.56857142856,59986.20531378292,62038.47973333333,41520.581165193806
2010-12-09,107172.36,39860,107,90,3,0,12,2010,49,90779.96,95496.76,72511.2,64240.98,93230.19428571429,59289.74940452438,62032.714700000004,41516.439828073795
2010-12-10,59182.92,21097,77,53,4,0,12,2010,49,107172.36,93887.42,40570.95,50851.12,94898.13714285714,59527.89085483707,63392.424699999996,42323.89218314454
2010-12-11,0.0,0,0,0,5,1,12,2010,49,59182.92,0.0,0.0,0.0,89940.35142857142,61051.776454975094,62690.36770000001,42209.24078502216
2010-12-12,17329.07,10603,44,42,6,1,12,2010,49,0.0,63549.9,27594.86,29452.88,89940.35142857142,61051.776454975094,60549.00170000001,43730.00807276118
2010-12-13,38006.71,17727,70,59,0,0,12,2010,50,17329.07,109660.92,79264.06,105185.54000000001,83337.37571428572,66626.65094384877,59431.60003333333,44409.36161302431
2010-12-14,45254.73,20284,90,73,1,0,12,2010,50,38006.71,199236.4,60029.08,73090.41,73101.06000000001,67408.1212348599,60698.490366666665,43180.5795525512
2010-12-15,30444.62,18493,74,66,2,0,12,2010,50,45254.73,90779.96,117921.58,51724.561,51103.67857142857,38168.9870183379,61225.218700000005,42881.63715564172
2010-12-16,49352.9,29943,121,98,3,0,12,2010,50,30444.62,107172.36,95496.76,45066.24,42484.34428571428,34336.00721398399,58733.8547,42408.0904445381
2010-12-17,45418.33,16947,66,51,4,0,12,2010,50,49352.9,59182.92,93887.42,48044.49,34224.42142857143,20243.607014312252,57942.60436666666,42352.39977637268
2010-12-18,0.0,0,0,0,5,1,12,2010,50,45418.33,0.0,0.0,0.0,32258.05142857143,17954.258598944674,57732.39666666666,42399.94917226162
2010-12-19,7534.91,3799,23,17,6,1,12,2010,50,0.0,17329.07,63549.9,32448.6,32258.051428571427,17954.258598944674,56230.18866666666,43644.25713235385
2010-12-20,26789.13,14940,61,41,0,0,12,2010,51,7534.91,38006.71,109660.92,43278.66,30858.885714285716,19616.268731833097,54879.86933333333,44524.049243898255
2010-12-21,47304.090000000004,15613,55,23,1,0,12,2010,51,26789.13,45254.73,199236.4,58561.66,29256.374285714286,19391.9365250979,55772.84033333333,43645.39930455345
2010-12-22,6199.97,3080,17,13,2,0,12,2010,51,47304.090000000004,30444.62,90779.96,61907.52,29549.140000000003,19686.949517210567,56268.02333333334,43455.505937460824
2010-12-23,12076.11,5754,27,15,3,0,12,2010,51,6199.97,49352.9,107172.36,72511.2,26085.618571428575,21547.876454593184,55032.067,44355.65805963206
2010-12-24,0.0,0,0,0,4,0,12,2010,51,12076.11,45418.33,59182.92,40570.95,20760.362857142853,19331.569105969826,53482.54866666666,45034.86528973286
2010-12-25,0.0,0,0,0,5,1,12,2010,51,0.0,0.0,0.0,0.0,14272.03,17178.21034566647,51418.96466666667,46042.59091260911
2010-12-26,0.0,0,0,0,6,1,12,2010,51,0.0,7534.91,17329.07,27594.86,14272.03,17178.21034566647,49001.924666666666,46794.28576432927
2010-12-27,0.0,0,0,0,0,0,12,2010,52,0.0,26789.13,38006.71,79264.06,13195.614285714286,17891.975962129625,47649.55966666667,47625.221795131474
2010-12-28,0.0,0,0,0,1,0,12,2010,52,0.0,47304.090000000004,45254.73,60029.08,9368.595714285717,17356.818505786825,47649.55966666667,47625.221795131474
2010-12-29,0.0,0,0,0,2,0,12,2010,52,0.0,6199.97,30444.62,117921.58,2610.8685714285716,4770.667630637144,46729.731,48287.78591708576
2010-12-30,0.0,0,0,0,3,0,12,2010,52,0.0,12076.11,49352.9,95496.76,1725.1585714285716,4564.340552150873,44087.59566666666,48613.66226892556
2010-12-31,0.0,0,0,0,4,0,12,2010,52,0.0,0.0,45418.33,93887.42,0.0,0.0,42086.62633333333,49167.141199230464
2011-01-01,0.0,0,0,0,5,1,1,2011,52,0.0,0.0,0.0,0.0,0.0,0.0,38155.907,47583.55725915378
2011-01-02,0.0,0,0,0,6,1,1,2011,52,0.0,0.0,7534.91,63549.9,0.0,0.0,34972.681666666664,46803.16996048878
2011-01-03,0.0,0,0,0,0,0,1,2011,1,0.0,0.0,26789.13,109660.92,0.0,0.0,31843.101000000002,45857.30440359651
2011-01-04,16026.08,8639,36,34,1,0,1,2011,1,0.0,0.0,47304.090000000004,199236.4,0.0,0.0,31843.101000000002,45857.30440359651
2011-01-05,32634.47,19771,55,45,2,0,1,2011,1,16026.08,0.0,6199.97,90779.96,2289.44,6057.288881603716,30258.973666666665,45544.01127064588
2011-01-06,40382.85,23128,50,45,3,0,1,2011,1,32634.47,0.0,12076.11,107172.36,6951.507142857144,12803.513264249927,27691.425333333333,43014.294610364166
2011-01-07,28836.59,17160,53,45,4,0,1,2011,1,40382.85,0.0,0.0,59182.92,12720.485714285713,17416.195283023077,22396.306999999997,28496.15961164082
2011-01-08,0.0,0,0,0,5,1,1,2011,1,28836.59,0.0,0.0,0.0,16839.998571428572,17316.025843602634,20331.528000000002,25451.885739826022
2011-01-09,15778.2,8202,48,48,6,1,1,2011,1,0.0,0.0,0.0,17329.07,16839.998571428572,17316.025843602634,16759.115999999998,19718.12858077548
2011-01-10,24569.07,12868,39,32,0,0,1,2011,2,15778.2,0.0,0.0,38006.71,19094.027142857143,15711.173607832648,15312.292,18016.96260794945
2011-01-11,68655.59,28448,58,47,1,0,1,2011,2,24569.07,16026.08,0.0,45254.73,22603.894285714287,13292.89225516511,16131.261,17854.602085032348
2011-01-12,24693.78,10622,45,42,2,0,1,2011,2,68655.59,32634.47,0.0,30444.62,30122.395714285718,21377.565726357352,17842.145,20269.2006217404
2011-01-13,20624.64,10174,44,41,3,0,1,2011,2,24693.78,40382.85,0.0,49352.9,28988.011428571426,21432.65987424755,17398.380666666668,19955.814759297362
2011-01-14,47576.9,23149,47,37,4,0,1,2011,2,20624.64,28836.59,0.0,45418.33,26165.41,20978.113751885954,16577.377666666667,19264.952018375745
2011-01-15,0.0,0,0,0,5,1,1,2011,2,47576.9,0.0,0.0,0.0,28842.597142857147,22515.30192248871,17148.453666666665,19932.557886333838
2011-01-16,7242.06,4204,25,22,6,1,1,2011,2,0.0,15778.2,0.0,7534.91,28842.597142857147,22515.30192248871,15503.356999999998,19206.367353949056
2011-01-17,29333.02,13397,51,45,0,0,1,2011,3,7242.06,24569.07,0.0,26789.13,27623.148571428574,23548.277617092954,14230.814666666667,18403.911091019225
2011-01-18,95978.05,82978,41,31,1,0,1,2011,3,29333.02,68655.59,16026.08,47304.090000000004,28303.712857142855,23514.117612415113,15208.581999999999,18400.987615031005
2011-01-19,25934.57,17387,35,33,2,0,1,2011,3,95978.05,24693.78,32634.47,6199.97,32206.92142857143,32047.82629459521,18156.686666666665,23505.96116345516
2011-01-20,21246.99,10489,39,30,3,0,1,2011,3,25934.57,20624.64,40382.85,12076.11,32384.177142857145,32002.745149052822,18128.201333333334,23495.654877191937
2011-01-21,32640.3,15305,39,32,4,0,1,2011,3,21246.99,47576.9,28836.59,0.0,32473.08428571429,31965.473756152835,17259.631333333335,22852.744566965284
2011-01-22,0.0,0,0,0,5,1,1,2011,3,32640.3,0.0,0.0,0.0,30339.284285714286,31280.39873364728,18140.97566666667,22921.256448270946
2011-01-23,10400.25,5241,27,27,6,1,1,2011,3,0.0,7242.06,15778.2,0.0,30339.284285714286,31280.39873364728,17738.43866666667,23136.467139596687
2011-01-24,25733.79,12029,53,43,0,0,1,2011,4,10400.25,29333.02,24569.07,0.0,30790.454285714284,30912.345181107856,18085.113666666668,22938.582569965954
2011-01-25,29077.47,15614,67,57,1,0,1,2011,4,25733.79,95978.05,68655.59,0.0,30276.278571428575,30970.506426601227,18942.90666666667,22719.075372490028
2011-01-26,19922.29,10968,56,49,2,0,1,2011,4,29077.47,25934.57,24693.78,0.0,20719.052857142855,11549.632314370756,19912.15566666667,22502.281524096292
2011-01-27,23730.84,11314,52,50,3,0,1,2011,4,19922.29,21246.99,20624.64,0.0,19860.155714285713,11318.372390733952,20576.232,22186.127832668106
2011-01-28,20090.65,9852,40,36,4,0,1,2011,4,23730.84,32640.3,47576.9,0.0,20214.99142857143,11407.679067676927,21367.260000000002,21847.671893195915
2011-01-29,0.0,0,0,0,5,1,1,2011,4,20090.65,0.0,0.0,0.0,18422.184285714287,10032.770602729599,22036.948333333337,21474.859163521935
2011-01-30,6615.75,3431,24,22,6,1,1,2011,4,0.0,10400.25,7242.06,0.0,18422.184285714287,10032.770602729599,22036.948333333337,21474.859163521935
2011-01-31,23640.36,13415,62,50,0,0,1,2011,5,6615.75,25733.79,29333.02,0.0,17881.54142857143,10621.780404493446,22257.473333333335,21273.785904513472
2011-02-01,29034.99,15834,63,57,1,0,2,2011,5,23640.36,29077.47,95978.05,16026.08,17582.48,10390.808705392794,23045.485333333334,20854.61447622373
2011-02-02,21216.2,9729,63,55,2,0,2,2011,5,29034.99,19922.29,25934.57,32634.47,17576.411428571428,10382.985807877278,24013.318333333336,20417.37947489341
2011-02-03,23479.83,15719,46,44,3,0,2,2011,5,21216.2,23730.84,21246.99,40382.85,17761.255714285715,10443.052781814422,24720.525,19918.274687732937
2011-02-04,25162.19,12705,52,41,4,0,2,2011,5,23479.83,20090.65,32640.3,28836.59,17725.397142857146,10419.543039240756,24968.983333333337,19852.461267948453
2011-02-05,0.0,0,0,0,5,1,2,2011,5,25162.19,0.0,0.0,0.0,18449.902857142857,10781.452979470061,24719.907333333333,19799.776044390284
2011-02-06,3457.11,2048,11,11,6,1,2,2011,5,0.0,6615.75,10400.25,15778.2,18449.902857142857,10781.452979470061,23373.81233333333,20069.09590592124
2011-02-07,25955.01,9143,42,35,0,0,2,2011,6,3457.11,23640.36,25733.79,24569.07,17998.66857142857,11407.23270004522,22527.82966666667,20363.63577368943
2011-02-08,20949.92,10129,45,37,1,0,2,2011,6,25955.01,29034.99,29077.47,68655.59,18329.332857142857,11629.410001527325,23392.996666666666,19920.046421140352
2011-02-09,16692.58,7165,29,22,2,0,2,2011,6,20949.92,21216.2,19922.29,24693.78,17174.322857142855,10757.765468983653,23565.387333333332,19874.20019840064
2011-02-10,14896.460000000001,11893,41,39,3,0,2,2011,6,16692.58,23479.83,23730.84,20624.64,16528.091428571428,10609.344208774053,23302.837666666666,19912.473394729834
2011-02-11,22873.1,10524,45,34,4,0,2,2011,6,14896.460000000001,25162.19,20090.65,47576.9,15301.895714285713,10158.410043625354,21510.866666666665,18019.291906463233
2011-02-12,0.0,0,0,0,5,1,2,2011,6,22873.1,0.0,0.0,0.0,14974.882857142857,9819.274725088255,21450.177333333337,18011.266387928845
2011-02-13,5713.63,2756,20,20,6,1,2,2011,6,0.0,3457.11,6615.75,7242.06,14974.882857142857,9819.274725088255,20762.689333333336,18432.55664835487
2011-02-14,26703.51,13595,42,36,0,0,2,2011,7,5713.63,25955.01,23640.36,29333.02,15297.242857142859,9406.498089694363,19367.247,17909.802466441404
2011-02-15,39875.74,22694,58,47,1,0,2,2011,7,26703.51,20949.92,29034.99,95978.05,15404.171428571428,9550.987134808678,20257.363999999998,17574.502452816025
2011-02-16,24949.1,16156,63,56,2,0,2,2011,7,39875.74,16692.58,21216.2,25934.57,18107.859999999997,13318.289113004217,21345.153333333335,17750.196625536104
2011-02-17,26372.670000000002,14428,68,50,3,0,2,2011,7,24949.1,14896.460000000001,23479.83,21246.99,19287.362857142853,13535.889994840525,21199.022666666668,17700.142917453522
2011-02-18,16208.75,9181,39,34,4,0,2,2011,7,26372.670000000002,22873.1,25162.19,32640.3,20926.821428571428,13610.220952592246,18878.84333333333,10762.199898968865
2011-02-19,0.0,0,0,0,5,1,2,2011,7,16208.75,0.0,0.0,0.0,19974.77142857143,13684.273757250729,18554.64933333333,10688.563853758835
2011-02-20,9624.69,5353,26,26,6,1,2,2011,7,0.0,5713.63,3457.11,10400.25,19974.77142857143,13684.273757250729,17846.416333333334,11195.896746159724
2011-02-21,36388.75,21589,38,31,0,0,2,2011,8,9624.69,26703.51,25955.01,25733.79,20533.494285714285,13071.055311227245,17079.229333333333,10932.670948122477
2011-02-22,32498.35,21902,52,47,1,0,2,2011,8,36388.75,39875.74,20949.92,29077.47,21917.100000000002,14288.89083715971,18292.18766666667,10990.897493931949
2011-02-23,26891.6,13767,63,49,2,0,2,2011,8,32498.35,24949.1,16692.58,19922.29,20863.187142857143,12953.18096631958,19028.791,11182.575482029917
2011-02-24,22809.84,11896,55,52,3,0,2,2011,8,26891.6,26372.670000000002,14896.460000000001,23730.84,21140.687142857143,13075.533238504036,19067.384666666665,11208.481867694845
2011-02-25,20595.74,10573,49,42,4,0,2,2011,8,22809.84,16208.75,22873.1,20090.65,20631.71142857143,12906.177135557258,18858.463666666667,11073.059309359234
2011-02-26,0.0,0,0,0,5,1,2,2011,8,20595.74,0.0,0.0,0.0,21258.424285714285,12761.307225582153,18880.912000000004,11075.972622271322
2011-02-27,9526.5,4870,33,31,6,1,2,2011,8,0.0,9624.69,5713.63,6615.75,21258.424285714285,12761.307225582153,18089.884000000002,11554.717194338109
2011-02-28,21755.63,9906,57,49,0,0,2,2011,9,9526.5,36388.75,26703.51,23640.36,21244.397142857142,12776.271426125224,17737.745666666666,11652.203628444717
2011-03-01,26354.96,12145,62,52,1,0,3,2011,9,21755.63,32498.35,39875.74,29034.99,19153.95142857143,10952.312251347395,18462.933333333334,11177.533641945065
2011-03-02,18690.79,8617,43,40,2,0,3,2011,9,26354.96,26891.6,24949.1,21216.2,18276.324285714283,9900.410827381284,19120.907,11036.18022184238
2011-03-03,36404.0,20127,49,46,3,0,3,2011,9,18690.79,22809.84,26372.670000000002,23479.83,17104.780000000002,9169.242075248092,18955.921333333335,11003.234445926812
2011-03-04,19506.8,13572,49,38,4,0,3,2011,9,36404.0,20595.74,16208.75,25162.19,19046.802857142855,11675.915488504123,19201.555,11313.863370941594
2011-03-05,0.0,0,0,0,5,1,3,2011,9,19506.8,0.0,0.0,0.0,18891.239999999998,11659.080920391338,19144.575,11307.669971483472
2011-03-06,10005.37,5049,27,24,6,1,3,2011,9,0.0,9526.5,9624.69,3457.11,18891.239999999998,11659.080920391338,18361.914,11799.15568885253
2011-03-07,32356.55,14030,68,49,0,0,3,2011,10,10005.37,21755.63,36388.75,25955.01,18959.65,11596.210432306465,17856.686666666665,11822.410933770272
2011-03-08,25081.62,14567,48,41,1,0,3,2011,10,32356.55,26354.96,32498.35,20949.92,20474.067142857144,12665.160801805498,18935.23833333333,11611.229961527506
2011-03-09,22038.84,11918,53,47,2,0,3,2011,10,25081.62,18690.79,26891.6,16692.58,20292.161428571428,12575.444349508329,19656.05533333333,11283.826405033918
2011-03-10,26120.22,15584,57,46,3,0,3,2011,10,22038.84,36404.0,22809.84,14896.460000000001,20770.454285714284,12568.054415227864,19525.516333333333,11230.971695899276
2011-03-11,25475.18,10522,53,42,4,0,3,2011,10,26120.22,19506.8,20595.74,22873.1,19301.342857142856,10930.387104878328,19697.859666666667,11293.08173281603
2011-03-12,0.0,0,0,0,5,1,3,2011,10,25475.18,0.0,0.0,0.0,20153.96857142857,11179.038656814262,19990.612999999998,11326.276657327851
2011-03-13,4148.12,2749,16,16,6,1,3,2011,10,0.0,10005.37,9526.5,5713.63,20153.96857142857,11179.038656814262,19494.064333333332,11870.753891477574
2011-03-14,26019.55,16765,50,41,0,0,3,2011,11,4148.12,32356.55,21755.63,26703.51,19317.21857142857,12234.633309675213,18869.898333333334,12175.330867397328
2011-03-15,23493.49,8960,52,40,1,0,3,2011,11,26019.55,25081.62,26354.96,39875.74,18411.932857142856,11308.387744178674,19737.216666666667,11702.34134146343
2011-03-16,21948.36,12947,52,46,2,0,3,2011,11,23493.49,22038.84,18690.79,24949.1,18185.057142857146,11167.32576552792,20329.878666666667,11414.3136882834
2011-03-17,39904.94,21002,62,51,3,0,3,2011,11,21948.36,26120.22,36404.0,26372.670000000002,18172.13142857143,11162.172914853134,20171.373666666666,11355.619515227465
2011-03-18,28171.79,13982,64,48,4,0,3,2011,11,39904.94,25475.18,19506.8,16208.75,20141.377142857145,13720.799179633226,20172.347,11357.367807418146
2011-03-19,0.0,0,0,0,5,1,3,2011,11,28171.79,0.0,0.0,0.0,20526.60714285714,13931.745783365552,20279.770000000004,11419.179012001201
2011-03-20,22153.49,14195,60,56,6,1,3,2011,11,0.0,4148.12,10005.37,9624.69,20526.60714285714,13931.745783365552,19400.681,11937.327065627323
2011-03-21,16715.52,10311,53,47,0,0,3,2011,12,22153.49,26019.55,32356.55,36388.75,23098.802857142862,11920.84878569156,19598.839,11931.854038048887
2011-03-22,31515.579999999998,16567,53,40,1,0,3,2011,12,16715.52,23493.49,25081.62,32498.35,21769.655714285713,12058.806781063733,20156.022999999997,11361.748439976529
2011-03-23,24091.67,14390,63,55,2,0,3,2011,12,31515.579999999998,21948.36,22038.84,26891.6,22915.66857142857,12618.15453460665,20885.719333333334,11365.020987129494
2011-03-24,36697.14,18240,68,63,3,0,3,2011,12,24091.67,39904.94,26120.22,22809.84,23221.855714285717,12616.774433783068,20475.816666666666,11002.57166340137
2011-03-25,31394.21,14096,56,45,4,0,3,2011,12,36697.14,28171.79,25475.18,20595.74,22763.59857142857,11950.494904057923,20615.77633333333,11185.956828225522
2011-03-26,0.0,0,0,0,5,1,3,2011,12,31394.21,0.0,0.0,0.0,23223.944285714282,12251.812536503678,20765.863333333335,11302.663953778698
2011-03-27,9241.35,4530,32,31,6,1,3,2011,12,0.0,22153.49,4148.12,9526.5,23223.944285714282,12251.812536503678,20005.535333333337,11911.247134169655
2011-03-28,23176.72,12263,61,52,0,0,3,2011,13,9241.35,16715.52,26019.55,21755.63,21379.352857142858,13361.579936459255,19627.055666666667,12071.165956663535
2011-03-29,70711.92,32803,62,46,1,0,3,2011,13,23176.72,31515.579999999998,23493.49,26354.96,22302.38142857143,13207.991456636433,20399.613,11499.852827820441
2011-03-30,31885.28,20709,75,63,2,0,3,2011,13,70711.92,24091.67,21948.36,18690.79,27901.858571428573,22678.28482925126,22439.127,14531.140123589003
2011-03-31,34335.9,16886,66,57,3,0,3,2011,13,31885.28,36697.14,39904.94,36404.0,29015.231428571427,22651.344817598532,22776.782,14632.04946734443
2011-04-01,25667.510000000002,18494,75,59,4,0,4,2011,13,34335.9,31394.21,28171.79,19506.8,28677.911428571428,22535.164497383816,23042.813333333335,14771.239468757973
2011-04-02,0.0,0,0,0,5,1,4,2011,13,25667.510000000002,0.0,0.0,0.0,27859.81142857143,22524.065127128983,23275.370666666666,14755.270695886742
2011-04-03,6943.15,5679,20,18,6,1,4,2011,13,0.0,9241.35,22153.49,10005.37,27859.81142857143,22524.065127128983,22061.904,15130.50050101274
2011-04-04,33254.24,14013,59,49,0,0,4,2011,14,6943.15,23176.72,16715.52,32356.55,27531.497142857144,22854.999987478102,21643.115666666665,15375.547058325721
2011-04-05,30144.77,15995,52,45,1,0,4,2011,14,33254.24,70711.92,31515.579999999998,25081.62,28971.14285714286,22852.365996880006,22751.590333333334,14954.353815188031
2011-04-06,17362.36,9170,40,36,2,0,4,2011,14,30144.77,31885.28,24091.67,22038.84,23175.835714285717,13888.6621623093,23422.903666666665,14813.81155161656
2011-04-07,18512.89,10545,64,57,3,0,4,2011,14,17362.36,34335.9,36697.14,26120.22,21101.132857142857,13448.549837864448,22923.097333333335,14754.83243985617
2011-04-08,25295.64,13014,71,63,4,0,4,2011,14,18512.89,25667.510000000002,31394.21,25475.18,18840.70285714286,12117.164751684162,22704.13966666667,14770.426842693474
2011-04-09,0.0,0,0,0,5,1,4,2011,14,25295.64,0.0,0.0,0.0,18787.57857142857,12083.013228916903,22812.699666666667,14777.335227636713
2011-04-10,9913.98,5632,32,31,6,1,4,2011,14,0.0,6943.15,9241.35,4148.12,18787.57857142857,12083.013228916903,21942.02566666667,15334.721516159147
2011-04-11,22353.27,13640,64,54,0,0,4,2011,15,9913.98,33254.24,23176.72,26019.55,19211.98285714286,11641.76878442549,21423.319000000003,15473.643709938442
2011-04-12,25570.3,15341,62,54,1,0,4,2011,15,22353.27,30144.77,70711.92,23493.49,17654.70142857143,10073.823369617294,22168.428000000004,14935.293111460125
2011-04-13,24484.420000000002,18769,60,54,2,0,4,2011,15,25570.3,17362.36,31885.28,21948.36,17001.205714285716,9242.627647467383,22882.500666666663,14551.182756670507
2011-04-14,36104.07,18877,86,75,3,0,4,2011,15,24484.420000000002,18512.89,34335.9,39904.94,18018.64285714286,9671.08068960016,22831.32966666667,14542.467159911746
2011-04-15,28334.121,12729,56,40,4,0,4,2011,15,36104.07,25295.64,25667.510000000002,28171.79,20531.66857142857,11858.963679043838,23251.682333333334,14743.138053806215
2011-04-16,0.0,0,0,0,5,1,4,2011,15,28334.121,0.0,0.0,0.0,20965.737285714284,12115.23866756319,23464.541033333335,14769.74626757167
2011-04-17,12725.5,8183,42,39,6,1,4,2011,15,0.0,9913.98,6943.15,22153.49,20965.737285714284,12115.23866756319,22134.376366666667,15032.647879673514
2011-04-18,56026.18,29844,69,56,0,0,4,2011,16,12725.5,22353.27,33254.24,16715.52,21367.382999999998,11728.206628295864,21619.50003333333,15083.16968871411
2011-04-19,24338.7,14482,59,52,1,0,4,2011,16,56026.18,25570.3,30144.77,31515.579999999998,26177.798714285713,17623.774308192948,23487.039366666668,15766.992997910595
2011-04-20,28670.47,18376,63,58,2,0,4,2011,16,24338.7,24484.420000000002,17362.36,24091.67,26001.85585714286,17636.99267338824,23559.879699999998,15765.667388768326
2011-04-21,32615.63,18216,77,64,3,0,4,2011,16,28670.47,36104.07,18512.89,36697.14,26599.863,17647.9303103294,23958.378033333334,15737.765498893054
2011-04-22,0.0,0,0,0,4,0,4,2011,16,32615.63,28334.121,25295.64,31394.21,26101.51442857143,17382.067906506334,23995.046366666666,15757.25010699299
2011-04-23,0.0,0,0,0,5,1,4,2011,16,0.0,0.0,0.0,0.0,22053.782857142858,19893.1869219931,23191.990700000002,16354.73458707314
2011-04-24,0.0,0,0,0,6,1,4,2011,16,0.0,12725.5,9913.98,9241.35,22053.782857142858,19893.1869219931,21968.7527,16678.94915017426
2011-04-25,0.0,0,0,0,0,0,4,2011,17,0.0,56026.18,22353.27,23176.72,20235.854285714286,21411.257719136025,20922.279033333332,17047.97149799565
2011-04-26,31047.43,16155,71,55,1,0,4,2011,17,0.0,24338.7,25570.3,70711.92,12232.114285714288,15442.231858965906,20922.279033333332,17047.97149799565
2011-04-27,25942.44,18249,65,56,2,0,4,2011,17,31047.43,28670.47,24484.420000000002,31885.28,13190.504285714285,16491.3727786307,21649.148366666668,16997.556662022704
2011-04-28,22501.55,13412,59,49,3,0,4,2011,17,25942.44,32615.63,36104.07,34335.9,12800.785714285714,16091.983608482255,21741.339033333334,17013.62024993887
2011-04-29,0.0,0,0,0,4,0,4,2011,17,22501.55,0.0,28334.121,25667.510000000002,11355.917142857143,14379.237787361682,20134.326699999998,14286.985164442725
2011-04-30,0.0,0,0,0,5,1,4,2011,17,0.0,0.0,0.0,0.0,11355.917142857143,14379.237787361682,19071.48403333333,14565.947037362374
2011-05-01,6973.66,3819,18,18,6,1,5,2011,17,0.0,0.0,12725.5,6943.15,11355.917142857143,14379.237787361682,17926.954033333335,14673.760560436212
2011-05-02,0.0,0,0,0,0,0,5,2011,18,6973.66,0.0,56026.18,33254.24,12352.154285714287,13686.2143564852,17303.8257,14730.531273607181
2011-05-03,35229.41,12466,66,50,1,0,5,2011,18,0.0,31047.43,24338.7,30144.77,12352.154285714287,13686.2143564852,17303.825699999998,14730.531273607181
