CustomerID,Recency,Frequency,Monetary,Country,R_Score,F_Score,M_Score,RFM_Score,RFM_Total,kmeans_cluster,dbscan_cluster,pca_1,pca_2,persona
15586,593,3,1139.1,United Kingdom,1,3,3,133,7,0,0,-0.9080805793440246,1.6486113046313635,Big Spenders
15587,50,7,1522.0800000000002,United Kingdom,4,4,4,444,12,0,0,0.22426641940474962,-0.6968871351244079,Big Spenders
15588,678,1,579.6,United Kingdom,1,1,2,112,4,0,0,-1.1789489263151804,1.9894037265789752,Big Spenders
15589,256,3,478.53,United Kingdom,2,3,2,232,7,0,0,-0.37427961535046483,0.1453973319815522,Big Spenders
15590,382,5,1496.6,United Kingdom,2,4,4,244,10,0,0,-0.43566116904507884,0.7468812277085333,Big Spenders
15591,583,3,217.9,United Kingdom,1,3,1,131,5,0,0,-0.9317233301163035,1.5820588868853331,Big Spenders
15592,47,1,388.58,United Kingdom,4,1,2,412,7,0,0,-0.13365925653397479,-0.7997618435934722,Big Spenders
15593,71,1,199.8,United Kingdom,3,1,1,311,5,0,0,-0.18200187276103152,-0.6984484337655918,Big Spenders
15594,16,5,1771.78,United Kingdom,5,4,4,544,13,0,0,0.1875425926755825,-0.8615277606032749,Big Spenders
15595,488,1,357.6,United Kingdom,1,1,2,112,4,0,0,-0.8714053853301965,1.145556079933811,Big Spenders
15596,101,9,3130.04,United Kingdom,3,5,5,355,13,0,0,0.3139534613133983,-0.41200880135196016,Big Spenders
15597,35,2,563.37,United Kingdom,4,2,2,422,8,0,0,-0.0537508909550721,-0.8381207014214023,Big Spenders
15598,53,2,548.02,United Kingdom,4,2,2,422,8,0,0,-0.08447980644191987,-0.7590628385695547,Big Spenders
15599,27,3,1250.06,United Kingdom,4,3,4,434,11,0,0,0.04189518217589705,-0.8463674703378253,Big Spenders
15600,428,4,1199.31,United Kingdom,1,3,3,133,7,0,0,-0.5777078099540764,0.9322954971261949,Big Spenders
15601,11,30,14960.12,United Kingdom,5,5,5,555,15,0,0,2.0788367549323437,-0.3040433500216077,Big Spenders
15602,8,16,3230.51,United Kingdom,5,5,5,555,15,0,0,0.8391596573652508,-0.7475740272354345,Big Spenders
15603,79,2,88.48,United Kingdom,3,2,1,321,6,0,0,-0.1480191011830152,-0.655514530361609,Big Spenders
15604,52,1,216.39,United Kingdom,4,1,1,411,6,0,0,-0.14954883817890477,-0.7818889743670072,Big Spenders
15605,36,9,1936.8,United Kingdom,4,5,4,454,13,0,0,0.3702375689085673,-0.7278905988362034,Big Spenders
15606,61,17,5230.99,United Kingdom,3,5,5,355,13,0,0,0.8904799831981919,-0.4546560241940159,Big Spenders
15607,337,9,1708.97,United Kingdom,2,5,4,254,11,0,0,-0.14235452602165583,0.5948349660682494,Big Spenders
15608,28,5,1785.98,United Kingdom,4,4,4,444,12,0,0,0.16812662649856353,-0.8082277638354511,Big Spenders
15609,184,1,298.48,United Kingdom,3,1,2,312,6,0,0,-0.3663698698549524,-0.19739299149651948,Big Spenders
15610,52,1,112.46,United Kingdom,4,1,1,411,6,0,0,-0.15410011074047977,-0.7844188327552024,Big Spenders
15611,10,26,2997.28,United Kingdom,5,5,5,555,15,0,0,1.347768520499371,-0.6410180289064581,Big Spenders
15612,36,2,195.15,United Kingdom,4,2,1,421,7,0,0,-0.07154569228499745,-0.8426710308045182,Big Spenders
15613,610,1,433.72,United Kingdom,1,1,2,112,4,0,0,-1.0717896797911248,1.685778123771131,Big Spenders
15614,438,4,3147.36,United Kingdom,1,3,5,135,9,0,0,-0.5090975403724712,1.0238434415336142,Big Spenders
15615,10,47,21373.97,United Kingdom,5,5,5,555,15,0,0,3.2490555060329998,0.023462204344403142,Big Spenders
15616,438,1,317.11,United Kingdom,1,1,2,112,4,0,0,-0.7896876430634635,0.9239273864686318,Big Spenders
15617,396,3,828.5500000000001,United Kingdom,2,3,3,233,8,0,0,-0.5927260727875551,0.7717181463853875,Big Spenders
15618,33,4,776.851,United Kingdom,4,3,3,433,10,0,0,0.06336984986818425,-0.8210683727461532,Big Spenders
15619,11,1,336.40000000000003,United Kingdom,5,1,2,512,8,0,0,-0.07583088259774048,-0.9598950297341304,Big Spenders
15620,57,4,1942.36,United Kingdom,4,3,4,434,11,0,0,0.07433386662624107,-0.6867889339883166,Big Spenders
15621,4,4,1293.03,United Kingdom,5,3,4,534,12,0,0,0.134398915468541,-0.9364765627927684,Big Spenders
15622,43,17,7852.61,United Kingdom,4,5,5,455,14,0,0,1.0353419222495164,-0.4702722049386636,Big Spenders
15623,141,8,2437.05,United Kingdom,3,4,4,344,11,0,0,0.16459734445867513,-0.26270381031101936,Big Spenders
15624,117,4,588.13,United Kingdom,3,3,2,332,8,0,0,-0.08515922503950905,-0.45498182102966944,Big Spenders
15625,104,9,3236.4,United Kingdom,3,5,5,355,13,0,0,0.31360169561399615,-0.3961812067506871,Big Spenders
15626,75,3,1067.52,United Kingdom,3,3,3,333,9,0,0,-0.04624979072892017,-0.6389934844849533,Big Spenders
15627,457,2,566.9,United Kingdom,1,2,2,122,5,0,0,-0.758259237701608,1.0241928891665117,Big Spenders
15628,5,17,5652.26,United Kingdom,5,5,5,555,15,0,0,1.002437890341369,-0.6915217515103526,Big Spenders
15629,450,4,2240.9,United Kingdom,1,3,4,134,8,0,0,-0.5688307835295694,1.0547327828249082,Big Spenders
15630,45,3,1481.4,United Kingdom,4,3,4,434,11,0,0,0.021969243964282032,-0.7613046929686696,Big Spenders
15631,642,1,596.67,United Kingdom,1,1,2,112,4,0,0,-1.1180879763673126,1.8309562201591145,Big Spenders
15632,16,8,3285.31,United Kingdom,5,4,5,545,14,0,0,0.4104712731855199,-0.7936632319205138,Big Spenders
15633,509,13,4352.46,United Kingdom,1,5,5,155,11,0,0,-0.10493534766132014,1.4595578971253427,Big Spenders
15634,17,2,554.65,United Kingdom,5,2,2,522,9,0,0,-0.024076041960643443,-0.91776447489967,Big Spenders
15635,396,1,100.35,United Kingdom,2,1,1,211,4,0,0,-0.7290476047435868,0.7333108323782678,Big Spenders
15636,90,4,1444.58,United Kingdom,3,3,4,334,10,0,0,-0.002568744769589194,-0.5532814294402076,Big Spenders
15637,53,5,797.59,United Kingdom,4,4,3,443,11,0,0,0.08309790257828077,-0.7219655552283034,Big Spenders
15638,379,6,2265.2,United Kingdom,2,4,4,244,10,0,0,-0.3447772037026343,0.762692616351495,Big Spenders
15639,134,3,1065.08,United Kingdom,3,3,3,333,9,0,0,-0.14487586752305026,-0.378694034879868,Big Spenders
15640,4,29,23957.58,United Kingdom,5,5,5,555,15,0,0,2.432323443959717,-0.12625845672983357,Big Spenders
15641,105,12,5345.55,United Kingdom,3,5,5,355,13,0,0,0.5609437778705832,-0.3094052667709884,Big Spenders
15642,730,1,105.78000000000002,United Kingdom,1,1,1,111,3,0,0,-1.2865288183975165,2.207338837615551,Big Spenders
15643,192,3,664.0,United Kingdom,2,3,3,233,8,0,0,-0.2592892547602696,-0.1325111201615726,Big Spenders
15644,166,4,813.0,United Kingdom,3,3,3,333,9,0,0,-0.15713283419261573,-0.23327782142861564,Big Spenders
15645,19,3,1055.17,United Kingdom,5,3,3,533,11,0,0,0.04671915453462509,-0.8864143661772078,Big Spenders
15646,158,5,974.61,United Kingdom,3,4,3,343,10,0,0,-0.08448091286220277,-0.2543060590496811,Big Spenders
15647,415,1,169.0,United Kingdom,1,1,1,111,3,0,0,-0.7577678338494442,0.8188262804078535,Big Spenders
15648,204,2,657.35,United Kingdom,2,2,3,223,7,0,0,-0.3318344819912148,-0.09005940762960009,Big Spenders
15649,336,4,2170.35,United Kingdom,2,3,4,234,9,0,0,-0.38156110822191713,0.5499492177187915,Big Spenders
15650,522,2,553.88,United Kingdom,1,2,2,122,5,0,0,-0.8673675350410804,1.310711971560365,Big Spenders
15651,37,5,1259.06,United Kingdom,4,4,4,444,12,0,0,0.1300235415903652,-0.7813382658626051,Big Spenders
15652,91,5,1420.34,United Kingdom,3,4,4,344,11,0,0,0.0469161306459516,-0.5391178617617488,Big Spenders
15653,93,2,877.4399999999999,United Kingdom,3,2,3,323,8,0,0,-0.1368466358136677,-0.5745296444312148,Big Spenders
15654,9,2,922.53,United Kingdom,5,2,3,523,10,0,0,0.005392591799773862,-0.9441124541112783,Big Spenders
15655,243,1,560.67,United Kingdom,2,1,2,212,5,0,0,-0.4534073460720634,0.06934806712682871,Big Spenders
15656,45,4,748.5,United Kingdom,4,3,3,433,10,0,0,0.04209050258111456,-0.7688041500981804,Big Spenders
15657,23,1,30.0,United Kingdom,4,1,1,411,6,0,0,-0.10928647143656005,-0.9143990606701013,Big Spenders
15658,190,8,2423.4700000000003,United Kingdom,2,4,4,244,10,0,0,0.08218160173193657,-0.04680414759695795,Big Spenders
15659,44,3,532.49,United Kingdom,4,3,2,432,9,0,0,-0.017915331488504837,-0.7888158701654,Big Spenders
15660,25,15,2812.99,United Kingdom,4,5,4,454,13,0,0,0.7402726428221311,-0.6930593810114377,Big Spenders
15661,317,8,1215.95,United Kingdom,2,4,3,243,9,0,0,-0.18276457196424734,0.4842359102223405,Big Spenders
15662,661,2,283.73,United Kingdom,1,2,1,121,4,0,0,-1.111302480738692,1.917523779907037,Big Spenders
15663,106,1,138.14,United Kingdom,3,1,1,311,5,0,0,-0.2431456777452183,-0.5454991964542042,Big Spenders
15664,51,4,1254.03,United Kingdom,4,3,4,434,11,0,0,0.05420962218543522,-0.7300213958552473,Big Spenders
15665,168,5,4015.12,United Kingdom,3,4,5,345,12,0,0,0.03197004971101448,-0.13616551294142828,Big Spenders
15666,472,2,632.9399999999999,United Kingdom,1,2,3,123,6,0,0,-0.7804144936813396,1.0919933576709455,Big Spenders
15667,40,1,301.32,United Kingdom,4,1,2,412,7,0,0,-0.12579179965483567,-0.8327759540846839,Big Spenders
15668,218,1,76.32000000000001,United Kingdom,2,1,1,211,4,0,0,-0.432872427139118,-0.05276349818801136,Big Spenders
15669,40,4,684.34,United Kingdom,4,3,3,433,10,0,0,0.047629913246267294,-0.7924302381262417,Big Spenders
15670,297,2,325.2,United Kingdom,2,2,2,222,6,0,0,-0.5016729146262062,0.3122515590533536,Big Spenders
15671,19,7,2657.13,United Kingdom,5,4,4,544,13,0,0,0.32573653995215224,-0.8060565245866607,Big Spenders
15672,725,1,45.3,United Kingdom,1,1,1,111,3,0,0,-1.2808282542345615,2.1838023279466605,Big Spenders
15673,88,9,6414.79,United Kingdom,3,5,5,355,13,0,0,0.47950591105246715,-0.38941879901632664,Big Spenders
15674,73,13,6948.2300000000005,United Kingdom,3,5,5,355,13,0,0,0.7367782376462264,-0.401263739381554,Big Spenders
15675,81,4,542.04,United Kingdom,3,3,2,332,8,0,0,-0.027064159581096463,-0.6149667647226792,Big Spenders
15676,19,3,3435.76,United Kingdom,5,3,5,535,13,0,0,0.1509692646795288,-0.8284661743139018,Big Spenders
15677,49,3,1305.63,United Kingdom,4,3,4,434,11,0,0,0.007592705365879112,-0.7479318296687293,Big Spenders
15678,53,3,1893.89,United Kingdom,4,3,4,434,11,0,0,0.02667434799734385,-0.7159609898044409,Big Spenders
15679,24,4,781.28,United Kingdom,4,3,3,433,10,0,0,0.0785921597165357,-0.8606763181269319,Big Spenders
15680,9,10,4507.58,United Kingdom,5,5,5,555,15,0,0,0.5801176975852089,-0.7741193252697124,Big Spenders
15681,25,14,2989.7,United Kingdom,4,5,5,455,14,0,0,0.6957948722643537,-0.6990986705087933,Big Spenders
15682,599,2,318.24,United Kingdom,1,2,2,122,5,0,0,-1.0062625516416879,1.6447663912060948,Big Spenders
15683,117,2,524.54,United Kingdom,3,2,2,322,7,0,0,-0.1923763477090174,-0.47721123468676163,Big Spenders
15684,547,3,173.95,United Kingdom,1,3,1,131,5,0,0,-0.8735345503955819,1.4221260349555365,Big Spenders
15685,450,1,55.98,United Kingdom,1,1,1,111,3,0,0,-0.8211607811290462,0.9705253154021269,Big Spenders
15686,420,1,90.0,United Kingdom,1,1,1,111,3,0,0,-0.7695764659127986,0.8389675755286309,Big Spenders
15687,9,9,2993.1,United Kingdom,5,5,5,555,15,0,0,0.4615798226936489,-0.8213254694532192,Big Spenders
15688,419,1,190.57,United Kingdom,1,1,1,111,3,0,0,-0.7635025161281974,0.8370027832182955,Big Spenders
15689,120,3,521.03,United Kingdom,3,3,2,332,8,0,0,-0.14532330486338466,-0.4537173349558134,Big Spenders
15690,4,2,239.76,United Kingdom,5,2,1,521,8,0,0,-0.016157988099067554,-0.9827967129997397,Big Spenders
15691,252,4,571.3,United Kingdom,2,3,2,232,7,0,0,-0.31132158492280176,0.14034484188490204,Big Spenders
15692,28,1,191.04,United Kingdom,4,1,1,411,6,0,0,-0.1105833411052211,-0.888414724969103,Big Spenders
15693,659,1,37.5,United Kingdom,1,1,1,111,3,0,0,-1.170961882952397,1.8923635844871267,Big Spenders
15694,1,24,10810.81,United Kingdom,5,5,5,555,15,0,0,1.6005323195713972,-0.5112187732611947,Big Spenders
15695,267,4,1131.04,United Kingdom,2,3,3,233,8,0,0,-0.311856873004433,0.2201629288464891,Big Spenders
15696,33,13,3906.57,United Kingdom,4,5,5,455,14,0,0,0.6703714358007492,-0.6518181315839593,Big Spenders
15697,690,1,246.75,United Kingdom,1,1,1,111,3,0,0,-1.2135628059194543,2.0342558511864683,Big Spenders
15698,624,1,46.2,United Kingdom,1,1,1,111,3,0,0,-1.1121372870018,1.7381251977459418,Big Spenders
15699,18,1,309.65,United Kingdom,5,1,2,512,8,0,0,-0.08869103248895664,-0.9296561444410149,Big Spenders
15700,172,2,696.68,United Kingdom,3,2,3,323,8,0,0,-0.27667799804126214,-0.23031361529667446,Big Spenders
15701,2,4,1542.14,United Kingdom,5,3,4,534,12,0,0,0.14864750343165017,-0.9392384642913215,Big Spenders
15702,476,2,140.39,Nigeria,1,2,1,121,4,0,0,-0.8086633706041506,1.0976551794986213,Big Spenders
15703,265,1,211.5,United Kingdom,2,1,1,211,4,0,0,-0.5054340801376559,0.15793154880392918,Big Spenders
15704,140,6,3817.96,United Kingdom,3,4,5,345,12,0,0,0.1223071662209101,-0.25418414556116586,Big Spenders
15705,201,1,143.1,United Kingdom,2,1,1,211,4,0,0,-0.40156112131025345,-0.12615659302466747,Big Spenders
15706,64,4,1060.56,United Kingdom,3,3,3,333,9,0,0,0.024029613937231093,-0.6773636291322858,Big Spenders
15707,35,4,945.58,United Kingdom,4,3,3,433,10,0,0,0.0674191467877455,-0.8081354571124604,Big Spenders
15708,41,9,4378.72,United Kingdom,4,5,5,455,14,0,0,0.4688243378451713,-0.6463852066503937,Big Spenders
15709,284,2,327.85,United Kingdom,2,2,2,222,6,0,0,-0.47984924073958923,0.2549488623040725,Big Spenders
15710,417,1,898.87,United Kingdom,1,1,3,113,5,0,0,-0.729145212225998,0.8454184596402204,Big Spenders
15711,557,2,420.25,United Kingdom,1,2,2,122,5,0,0,-0.931663029491798,1.4619093190593941,Big Spenders
15712,9,12,3472.4100000000003,United Kingdom,5,5,5,555,15,0,0,0.6392182394815416,-0.7786358675696418,Big Spenders
15713,143,4,1010.79,United Kingdom,3,3,3,333,9,0,0,-0.11006547201940492,-0.32995904856630437,Big Spenders
15714,12,5,784.8100000000001,United Kingdom,5,4,3,543,12,0,0,0.15100075680803987,-0.9032039775286358,Big Spenders
15715,556,5,658.02,United Kingdom,1,4,3,143,8,0,0,-0.7629322452924441,1.4943065056827138,Big Spenders
15716,146,11,3056.81,United Kingdom,3,5,5,355,13,0,0,0.3400372202410183,-0.19453107338277914,Big Spenders
15717,234,5,607.0,United Kingdom,2,4,2,242,8,0,0,-0.22748530423770738,0.07212309229619238,Big Spenders
15718,540,1,293.79,United Kingdom,1,1,2,112,4,0,0,-0.9610302378380945,1.3734716320147815,Big Spenders
15719,33,31,10223.06,United Kingdom,4,5,5,455,14,0,0,1.8868730123823516,-0.3119288925890883,Big Spenders
15720,24,2,741.92,United Kingdom,4,2,3,423,9,0,0,-0.027563889786736125,-0.8823159264463357,Big Spenders
15721,12,1,507.08,United Kingdom,5,1,2,512,8,0,0,-0.07002633067612377,-0.9513274847268073,Big Spenders
15722,36,11,5258.1,United Kingdom,4,5,5,455,14,0,0,0.6201153875904736,-0.6263621861431535,Big Spenders
15723,365,4,947.65,United Kingdom,2,3,3,233,8,0,0,-0.4835299375235779,0.6481593121406013,Big Spenders
15724,201,3,310.85,United Kingdom,2,3,2,232,7,0,0,-0.28978265398555747,-0.101391722331932,Big Spenders
15725,15,1,415.25,United Kingdom,5,1,2,512,8,0,0,-0.07905717564983125,-0.9403242202896482,Big Spenders
15726,390,1,321.91,United Kingdom,2,1,2,212,5,0,0,-0.7093262089356532,0.7122268632356212,Big Spenders
15727,17,15,9445.51,United Kingdom,5,5,5,555,15,0,0,1.0440805832326516,-0.5669138352252342,Big Spenders
15728,380,2,544.6,United Kingdom,2,2,2,222,6,0,0,-0.6306598551290257,0.6838597081174232,Big Spenders
15729,213,3,192.55,United Kingdom,2,3,1,231,6,0,0,-0.31500102191768736,-0.05131703333314385,Big Spenders
15730,66,5,1726.58,United Kingdom,3,4,4,344,11,0,0,0.1020723386624685,-0.641984928441708,Big Spenders
15731,554,1,125.3,United Kingdom,1,1,1,111,3,0,0,-0.991786146509736,1.4311503222963984,Big Spenders
15732,212,10,1682.07,United Kingdom,2,5,4,254,11,0,0,0.1174108524640433,0.05291320217284439,Big Spenders
15733,283,1,162.3,United Kingdom,2,1,1,211,4,0,0,-0.537645345054017,0.2361654368030834,Big Spenders
15734,115,4,2263.3,United Kingdom,3,3,4,334,10,0,0,-0.008461029175315963,-0.4230306478330479,Big Spenders
15735,421,1,327.68,United Kingdom,1,1,2,112,4,0,0,-0.7608378693301067,0.8491660308795418,Big Spenders
15736,435,2,1815.72,United Kingdom,1,2,4,124,7,0,0,-0.6668352905115957,0.9575086386925259,Big Spenders
15737,15,8,1205.12,United Kingdom,5,4,3,543,12,0,0,0.32104601050615184,-0.8487119651395414,Big Spenders
15738,19,41,13372.97,United Kingdom,5,5,5,555,15,0,0,2.5703524438557657,-0.19362647319963813,Big Spenders
15739,66,1,449.12,United Kingdom,3,1,2,312,6,0,0,-0.16273463641895652,-0.7144438087412968,Big Spenders
15740,49,1,154.88,United Kingdom,4,1,1,411,6,0,0,-0.1472330142250367,-0.7966248327158937,Big Spenders
15741,458,2,208.62,United Kingdom,1,2,1,121,4,0,0,-0.7756187494206217,1.0198845187209369,Big Spenders
15742,619,1,156.87,United Kingdom,1,1,1,111,3,0,0,-1.0989417714396958,1.7187548120368272,Big Spenders
15743,16,4,784.46,United Kingdom,5,3,3,533,11,0,0,0.092089956344206,-0.8959018048356516,Big Spenders
15744,78,1,34.8,United Kingdom,3,1,1,311,5,0,0,-0.2009162267476748,-0.6715748224277152,Big Spenders
15745,19,4,1094.59,United Kingdom,5,3,3,533,11,0,0,0.10066162766849415,-0.8751140520147832,Big Spenders
15746,134,1,196.88,United Kingdom,3,1,1,311,5,0,0,-0.28732823906938787,-0.42050922124672324,Big Spenders
15747,13,9,2562.61,United Kingdom,5,5,4,554,14,0,0,0.43604865937779785,-0.8141529864923636,Big Spenders
15748,40,3,614.7600000000001,United Kingdom,4,3,2,432,9,0,0,-0.007633317902199106,-0.804464705362735,Big Spenders
15749,235,3,44534.3,United Kingdom,2,3,5,235,10,0,-1,1.5900641130395583,1.1251303840521887,Big Spenders
15750,3,18,6797.191,United Kingdom,5,5,5,555,15,0,0,1.1081322168381877,-0.6621368724411248,Big Spenders
15751,461,11,1380.44,United Kingdom,1,5,4,154,10,0,0,-0.2593663634863546,1.154714274559866,Big Spenders
15752,40,9,4207.54,United Kingdom,4,5,5,455,14,0,0,0.4629978900678749,-0.6549649226304303,Big Spenders
15753,305,1,79.2,United Kingdom,2,1,1,211,4,0,0,-0.5780204184782329,0.33122557989986134,Big Spenders
15754,51,9,3037.61,United Kingdom,4,5,5,455,14,0,0,0.3933966620921279,-0.6349018154626013,Big Spenders
15755,10,17,5993.12,United Kingdom,5,5,5,555,15,0,0,1.0090156462093427,-0.6611602471827284,Big Spenders
15756,61,4,532.96,United Kingdom,3,3,2,332,8,0,0,0.005934559143629755,-0.7034450248250946,Big Spenders
15757,66,6,2940.36,United Kingdom,3,4,4,344,11,0,0,0.20744204594827853,-0.6020984072480046,Big Spenders
15758,25,1,205.25,United Kingdom,4,1,1,411,6,0,0,-0.10495160876722467,-0.901307411210281,Big Spenders
15759,218,7,830.9300000000001,United Kingdom,2,4,3,243,9,0,0,-0.08652954059774916,0.027649705292645963,Big Spenders
15760,631,2,13916.34,Norway,1,2,5,125,8,0,0,-0.4642126373485941,2.116982175693371,Big Spenders
15761,443,1,143.05,United Kingdom,1,1,1,111,3,0,0,-0.8056591152086354,0.9417547362571488,Big Spenders
15762,65,2,583.75,United Kingdom,3,2,2,322,7,0,0,-0.10295293707337239,-0.7052387597166947,Big Spenders
15763,32,2,1086.92,United Kingdom,4,2,3,423,9,0,0,-0.025814288353315378,-0.8386150611789539,Big Spenders
15764,88,8,4503.08,United Kingdom,3,4,5,345,12,0,0,0.3435726546576411,-0.4462942941816745,Big Spenders
15765,667,1,370.63,United Kingdom,1,1,2,112,4,0,0,-1.1697320891328113,1.9357755108622938,Big Spenders
15766,64,3,831.06,United Kingdom,3,3,3,333,9,0,0,-0.03823678769181911,-0.6932908602814142,Big Spenders
15768,116,34,15601.09,United Kingdom,3,5,5,355,13,0,0,2.140439919465358,0.21627261043254262,Big Spenders
15769,7,46,88704.32,United Kingdom,5,5,5,555,15,0,-1,6.150360007203055,1.6388345696444377,Big Spenders
15770,613,1,321.45,United Kingdom,1,1,2,112,4,0,0,-1.081715627345017,1.6962838388437684,Big Spenders
15771,604,3,1006.54,United Kingdom,1,3,3,133,7,0,0,-0.9322535997069451,1.6939260157264702,Big Spenders
15772,418,1,280.88,United Kingdom,1,1,1,111,3,0,0,-0.757877869302143,0.8347882425478819,Big Spenders
15773,6,2,774.52,United Kingdom,5,2,3,523,10,0,0,0.003920432721060048,-0.9609538907395728,Big Spenders
15774,69,6,1329.94,United Kingdom,3,4,4,344,11,0,0,0.1319095460214085,-0.6280605777163515,Big Spenders
15775,245,2,150.5,United Kingdom,2,2,1,221,5,0,0,-0.4224928231946217,0.0785302095686652,Big Spenders
15776,133,1,241.62,United Kingdom,3,1,1,311,5,0,0,-0.2836991805299781,-0.42383302437023057,Big Spenders
15777,241,7,1762.61,United Kingdom,2,4,4,244,10,0,0,-0.08413547854193933,0.1518244295314098,Big Spenders
15778,431,1,307.95,United Kingdom,1,1,2,112,4,0,0,-0.7784000535271607,0.892814381915244,Big Spenders
15779,463,2,124.08,United Kingdom,1,2,1,121,4,0,0,-0.7876699875649065,1.0398909594640504,Big Spenders
15780,184,3,475.28,United Kingdom,3,3,2,332,8,0,0,-0.2541950875424545,-0.17240782619767256,Big Spenders
15781,25,3,345.46,United Kingdom,4,3,2,432,9,0,0,0.00562083482663542,-0.8772129176945963,Big Spenders
15782,10,4,4014.1,United Kingdom,5,3,5,535,13,0,0,0.24354032325790811,-0.8437632547792032,Big Spenders
15783,11,1,246.3,United Kingdom,5,1,1,511,7,0,0,-0.07977651579121597,-0.9620882390170745,Big Spenders
15784,468,2,848.3299999999999,United Kingdom,1,2,3,123,6,0,0,-0.7643029274788801,1.0795849222488103,Big Spenders
15785,33,16,5969.93,United Kingdom,4,5,5,455,14,0,0,0.9173781129673861,-0.5705696710472455,Big Spenders
15786,46,5,8514.82,United Kingdom,4,4,5,445,13,0,0,0.43273733284418503,-0.5650031960564261,Big Spenders
15787,26,3,948.05,United Kingdom,4,3,3,433,10,0,0,0.030339464801459718,-0.8581318430380348,Big Spenders
15788,509,1,221.83,United Kingdom,1,1,1,111,3,0,0,-0.9124171508185149,1.2349212710030686,Big Spenders
15789,358,6,1962.01,United Kingdom,2,4,4,244,10,0,0,-0.3229882478326067,0.662642284917741,Big Spenders
15790,10,1,220.85,United Kingdom,5,1,1,511,7,0,0,-0.07922119747211745,-0.9671206032900808,Big Spenders
15791,44,5,3608.34,United Kingdom,4,4,5,445,13,0,0,0.22121381164025422,-0.6932621879773293,Big Spenders
15792,400,2,933.84,United Kingdom,2,2,3,223,7,0,0,-0.6470107168633895,0.7815918021932463,Big Spenders
15793,15,8,2399.57,United Kingdom,5,4,4,544,13,0,0,0.3733530201393017,-0.8196367284246404,Big Spenders
15794,736,2,777.0,United Kingdom,1,2,3,123,6,0,0,-1.2149376462659847,2.2604955634699366,Big Spenders
15795,150,8,1979.87,United Kingdom,3,4,4,344,11,0,0,0.12954829350067631,-0.23411670506411655,Big Spenders
15796,1,17,5175.83,United Kingdom,5,5,5,555,15,0,0,0.9882534747912182,-0.7207704316175751,Big Spenders
15797,113,6,2821.08,United Kingdom,3,4,4,344,11,0,0,0.12373715407724584,-0.3975974116893376,Big Spenders
15798,493,3,1535.37,United Kingdom,1,3,4,134,8,0,0,-0.723745500564319,1.2169711111558894,Big Spenders
15799,76,4,1424.29,United Kingdom,3,3,4,334,10,0,0,0.01992016463163829,-0.6155553921794739,Big Spenders
15800,107,7,1242.58,United Kingdom,3,4,3,343,10,0,0,0.1168470458077909,-0.4521575884430334,Big Spenders
15801,46,3,1063.95,United Kingdom,4,3,3,433,10,0,0,0.0020185766841369374,-0.7670533763251411,Big Spenders
15802,143,1,451.42,United Kingdom,3,1,2,312,6,0,0,-0.2912098532187254,-0.374597466600742,Big Spenders
15803,51,4,1929.66,United Kingdom,4,3,4,434,11,0,0,0.0837966161311383,-0.7135752472666178,Big Spenders
15804,1,13,4206.39,United Kingdom,5,5,5,555,15,0,0,0.7369352226426935,-0.7857315058868372,Big Spenders
15805,23,30,10189.23,United Kingdom,4,5,5,455,14,0,0,1.8498735086469158,-0.3672217528955482,Big Spenders
15806,46,3,784.58,United Kingdom,4,3,3,433,10,0,0,-0.010215513718318662,-0.7738537856189934,Big Spenders
15807,50,5,1817.52,United Kingdom,4,4,4,444,12,0,0,0.13277183486458094,-0.7103770601149584,Big Spenders
15808,306,21,18409.93,United Kingdom,2,5,5,255,12,0,-1,1.2673678787560427,0.9886591644271046,Big Spenders
15809,36,7,1274.44,United Kingdom,4,4,4,444,12,0,0,0.2367992832284338,-0.7646952391564303,Big Spenders
15810,79,8,2999.04,United Kingdom,3,4,5,345,12,0,0,0.29273652546349777,-0.5226213096382957,Big Spenders
15811,22,7,3890.52,United Kingdom,4,4,5,445,13,0,0,0.3747393467060539,-0.7627948272311537,Big Spenders
15812,107,12,5201.47,United Kingdom,3,5,5,355,13,0,0,0.5512946333515443,-0.30408673074427073,Big Spenders
15813,208,2,1303.91,United Kingdom,2,2,4,224,8,0,0,-0.3101997825875012,-0.05666943234693606,Big Spenders
15814,17,6,2634.44,United Kingdom,5,4,4,544,13,0,0,0.2758663368957116,-0.8257753215258911,Big Spenders
15815,64,5,2100.6,United Kingdom,3,4,4,344,11,0,0,0.1217909492914714,-0.6417062775370143,Big Spenders
15816,542,2,144.14999999999998,United Kingdom,1,2,1,121,4,0,0,-0.9187066604002071,1.3889955814986312,Big Spenders
15817,421,3,2766.4,United Kingdom,1,3,4,134,8,0,0,-0.5496097392597166,0.9292107293779104,Big Spenders
15818,588,1,340.5,United Kingdom,1,1,2,112,4,0,0,-1.0391359609137858,1.5864260088567206,Big Spenders
15819,49,10,3934.79,United Kingdom,4,5,5,455,14,0,0,0.4882415483079614,-0.6115476777147797,Big Spenders
15820,320,1,206.98,United Kingdom,2,1,1,211,4,0,0,-0.5974719741986396,0.4005289201149387,Big Spenders
15821,44,2,570.96,United Kingdom,4,2,2,422,8,0,0,-0.0684468682245958,-0.7982201901985403,Big Spenders
15822,3,6,1840.06,United Kingdom,5,4,4,544,13,0,0,0.26445652045079654,-0.9068921408004977,Big Spenders
