ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2010-12-30,28320.840751141073,-9147.084556951699,45987.61533367,28320.840751141073,28320.840751141073,-8812.352588664442,-8812.352588664442,-8812.352588664442,12170.915161668987,12170.915161668987,12170.915161668987,-20983.267750333427,-20983.267750333427,-20983.267750333427,0.0,0.0,0.0,19508.48816247663
2010-12-31,28323.82005182228,-17871.29677495897,39984.24948439466,28323.82005182228,28323.82005182228,-17473.477362768583,-17473.477362768583,-17473.477362768583,3407.2293610472534,3407.2293610472534,3407.2293610472534,-20880.706723815838,-20880.706723815838,-20880.706723815838,0.0,0.0,0.0,10850.342689053698
2011-01-01,28326.799352503487,-48790.240245890236,9114.712587562217,28326.799352503487,28326.799352503487,-48515.0711876607,-48515.0711876607,-48515.0711876607,-28079.202161064797,-28079.202161064797,-28079.202161064797,-20435.8690265959,-20435.8690265959,-20435.8690265959,0.0,0.0,0.0,-20188.271835157215
2011-01-02,28329.77865318469,-30166.056002566806,26528.27777773018,28329.77865318469,28329.77865318469,-30261.803368505334,-30261.803368505334,-30261.803368505334,-10589.045029852685,-10589.045029852685,-10589.045029852685,-19672.75833865265,-19672.75833865265,-19672.75833865265,0.0,0.0,0.0,-1932.0247153206437
2011-01-03,28332.757953865897,-12893.797099415153,45158.004859012704,28332.757953865897,28332.757953865897,-12094.338424096619,-12094.338424096619,-12094.338424096619,6527.3501313626675,6527.3501313626675,6527.3501313626675,-18621.68855545929,-18621.68855545929,-18621.68855545929,0.0,0.0,0.0,16238.419529769279
2011-01-04,28335.737254547104,-6211.294838692258,50472.73860641384,28335.737254547104,28335.737254547104,-6279.694473095526,-6279.694473095526,-6279.694473095526,11038.828269682346,11038.828269682346,11038.828269682346,-17318.52274277787,-17318.52274277787,-17318.52274277787,0.0,0.0,0.0,22056.04278145158
2011-01-05,28338.71655522831,-11800.904744994768,44219.00296407705,28338.71655522831,28338.71655522831,-10279.85778829997,-10279.85778829997,-10279.85778829997,5523.924267084346,5523.924267084346,5523.924267084346,-15803.782055384318,-15803.782055384318,-15803.782055384318,0.0,0.0,0.0,18058.85876692834
2011-01-06,28341.695855909515,85.66580701080558,55696.30718434184,28341.695855909515,28341.695855909515,-1950.732516515463,-1950.732516515463,-1950.732516515463,12170.91516169159,12170.91516169159,12170.91516169159,-14121.647678207053,-14121.647678207053,-14121.647678207053,0.0,0.0,0.0,26390.963339394053
2011-01-07,28344.675158054048,-9632.18185462225,48317.728773357914,28344.675158054048,28344.675158054048,-8911.652209169677,-8911.652209169677,-8911.652209169677,3407.2293611061705,3407.2293611061705,3407.2293611061705,-12318.88157027585,-12318.88157027585,-12318.88157027585,0.0,0.0,0.0,19433.02294888437
2011-01-08,28347.654460198573,-37122.91107972851,19121.64581709427,28347.654460198573,28347.654460198573,-38522.89598133094,-38522.89598133094,-38522.89598133094,-28079.20216104391,-28079.20216104391,-28079.20216104391,-10443.693820287028,-10443.693820287028,-10443.693820287028,0.0,0.0,0.0,-10175.241521132368
2011-01-09,28350.6337623431,-18748.9633169714,37470.31210428773,28350.6337623431,28350.6337623431,-19133.63073305577,-19133.63073305577,-19133.63073305577,-10589.045029882605,-10589.045029882605,-10589.045029882605,-8544.585703173165,-8544.585703173165,-8544.585703173165,0.0,0.0,0.0,9217.00302928733
2011-01-10,28353.61306448763,-1225.5081160654227,58175.94519041296,28353.61306448763,28353.61306448763,-141.84789543279848,-141.84789543279848,-141.84789543279848,6527.350131393922,6527.350131393922,6527.350131393922,-6669.198026826721,-6669.198026826721,-6669.198026826721,0.0,0.0,0.0,28211.76516905483
2011-01-11,28356.592366632154,7193.118117383315,61464.42224456387,28356.592366632154,28356.592366632154,6175.634203923182,6175.634203923182,6175.634203923182,11038.828269669679,11038.828269669679,11038.828269669679,-4863.194065746497,-4863.194065746497,-4863.194065746497,0.0,0.0,0.0,34532.22657055534
2011-01-12,28359.571668776684,2055.867197039205,59594.449884071,28359.571668776684,28359.571668776684,2354.71896345185,2354.71896345185,2354.71896345185,5523.924267124634,5523.924267124634,5523.924267124634,-3169.2053036727834,-3169.2053036727834,-3169.2053036727834,0.0,0.0,0.0,30714.290632228534
2011-01-13,28362.550970921217,10183.555978884515,68645.6104574313,28362.550970921217,28362.550970921217,10545.048779272185,10545.048779272185,10545.048779272185,12170.915161687215,12170.915161687215,12170.915161687215,-1625.866382415031,-1625.866382415031,-1625.866382415031,0.0,0.0,0.0,38907.5997501934
2011-01-14,28365.530273065742,3867.8999952821664,60538.42455153213,28365.530273065742,28365.530273065742,3140.2662301074133,3140.2662301074133,3140.2662301074133,3407.229361126573,3407.229361126573,3407.229361126573,-266.96313101915985,-266.96313101915985,-266.96313101915985,0.0,0.0,0.0,31505.796503173155
2011-01-15,28368.50957521027,-27008.47860637185,30483.611976079912,28368.50957521027,28368.50957521027,-27199.916561022077,-27199.916561022077,-27199.916561022077,-28079.202161054178,-28079.202161054178,-28079.202161054178,879.2856000321004,879.2856000321004,879.2856000321004,0.0,0.0,0.0,1168.5930141881945
2011-01-16,28371.488877354797,-10800.837518929398,48780.11186537064,28371.488877354797,28371.488877354797,-8798.2497673923,-8798.2497673923,-8798.2497673923,-10589.045029859068,-10589.045029859068,-10589.045029859068,1790.7952624667664,1790.7952624667664,1790.7952624667664,0.0,0.0,0.0,19573.239109962495
2011-01-17,28374.468179499323,8578.059870562287,65048.59572831502,28374.468179499323,28374.468179499323,8979.369308758978,8979.369308758978,8979.369308758978,6527.350131390488,6527.350131390488,6527.350131390488,2452.0191773684905,2452.0191773684905,2452.0191773684905,0.0,0.0,0.0,37353.8374882583
2011-01-18,28377.447481643856,15060.187999113128,69584.4589146448,28377.447481643856,28377.447481643856,13893.008144184585,13893.008144184585,13893.008144184585,11038.82826965701,11038.82826965701,11038.82826965701,2854.179874527577,2854.179874527577,2854.179874527577,0.0,0.0,0.0,42270.45562582844
2011-01-19,28380.426783788385,6195.678514803598,68123.53284695258,28380.426783788385,28380.426783788385,8519.248640324186,8519.248640324186,8519.248640324186,5523.924267094509,5523.924267094509,5523.924267094509,2995.3243732296764,2995.3243732296764,2995.3243732296764,0.0,0.0,0.0,36899.675424112575
2011-01-20,28383.40608593291,15080.62828609083,71590.43642784434,28383.40608593291,28383.40608593291,15051.119445459826,15051.119445459826,15051.119445459826,12170.915161704956,12170.915161704956,12170.915161704956,2880.204283754874,2880.204283754874,2880.204283754874,0.0,0.0,0.0,43434.525531392734
2011-01-21,28386.38538807744,8063.214622313166,63233.07656267584,28386.38538807744,28386.38538807744,5927.215620099072,5927.215620099072,5927.215620099072,3407.229361110842,3407.229361110842,3407.229361110842,2519.9862589882305,2519.9862589882305,2519.9862589882305,0.0,0.0,0.0,34313.60100817651
2011-01-22,28389.364690221966,-28593.404811622466,30866.480749281927,28389.364690221966,28389.364690221966,-26147.39937224602,-26147.39937224602,-26147.39937224602,-28079.20216106444,-28079.20216106444,-28079.20216106444,1931.8027888184197,1931.8027888184197,1931.8027888184197,0.0,0.0,0.0,2241.9653179759443
2011-01-23,28392.343992366492,-9132.09733524191,49214.45154665766,28392.343992366492,28392.343992366492,-9450.887544576924,-9450.887544576924,-9450.887544576924,-10589.045029846213,-10589.045029846213,-10589.045029846213,1138.157485269288,1138.157485269288,1138.157485269288,0.0,0.0,0.0,18941.45644778957
2011-01-24,28395.323294511025,7332.800850083078,61668.35648641172,28395.323294511025,28395.323294511025,6693.552872714382,6693.552872714382,6693.552872714382,6527.350131366883,6527.350131366883,6527.350131366883,166.20274134749994,166.20274134749994,166.20274134749994,0.0,0.0,0.0,35088.876167225404
2011-01-25,28398.302596655554,9471.139676259845,65209.27361569499,28398.302596655554,28398.302596655554,10085.739131589977,10085.739131589977,10085.739131589977,11038.828269688902,11038.828269688902,11038.828269688902,-953.0891380989244,-953.0891380989244,-953.0891380989244,0.0,0.0,0.0,38484.04172824553
2011-01-26,28401.28189880008,2114.0912688297844,61725.46183686801,28401.28189880008,28401.28189880008,3338.086642482383,3338.086642482383,3338.086642482383,5523.924267105441,5523.924267105441,5523.924267105441,-2185.837624623058,-2185.837624623058,-2185.837624623058,0.0,0.0,0.0,31739.368541282463
2011-01-27,28404.26120094461,6722.275791740986,66327.64963932616,28404.26120094461,28404.26120094461,8674.692335644353,8674.692335644353,8674.692335644353,12170.915161727558,12170.915161727558,12170.915161727558,-3496.222826083206,-3496.222826083206,-3496.222826083206,0.0,0.0,0.0,37078.95353658896
2011-01-28,28407.240503089135,-1179.9636383912434,55260.65464421829,28407.240503089135,28407.240503089135,-1440.2552914772216,-1440.2552914772216,-1440.2552914772216,3407.2293610758516,3407.2293610758516,3407.2293610758516,-4847.484652553073,-4847.484652553073,-4847.484652553073,0.0,0.0,0.0,26966.985211611915
2011-01-29,28410.219805233664,-34873.17493685683,24096.437934737707,28410.219805233664,28410.219805233664,-34282.12711378524,-34282.12711378524,-34282.12711378524,-28079.202161074707,-28079.202161074707,-28079.202161074707,-6202.924952710534,-6202.924952710534,-6202.924952710534,0.0,0.0,0.0,-5871.907308551574
2011-01-30,28413.199107378197,-17084.429138651154,41979.021309259384,28413.199107378197,28413.199107378197,-18115.930600394633,-18115.930600394633,-18115.930600394633,-10589.045029876133,-10589.045029876133,-10589.045029876133,-7526.885570518501,-7526.885570518501,-7526.885570518501,0.0,0.0,0.0,10297.268506983564
2011-01-31,28416.178400297555,-1322.0707769902037,54225.76632877278,28416.178400297555,28416.178400297555,-2258.326166939371,-2258.326166939371,-2258.326166939371,6527.350131363447,6527.350131363447,6527.350131363447,-8785.676298302818,-8785.676298302818,-8785.676298302818,0.0,0.0,0.0,26157.852233358182
2011-02-01,28419.15769321692,165.10480066831397,59780.863136838554,28419.15769321692,28419.15769321692,1090.399834990729,1090.399834990729,1090.399834990729,11038.828269676227,11038.828269676227,11038.828269676227,-9948.428434685498,-9948.428434685498,-9948.428434685498,0.0,0.0,0.0,29509.55752820765
2011-02-02,28422.136986136284,-5047.114519614037,50190.06927077515,28422.136986136284,28422.136986136284,-5463.9277727355475,-5463.9277727355475,-5463.9277727355475,5523.924267116372,5523.924267116372,5523.924267116372,-10987.85203985192,-10987.85203985192,-10987.85203985192,0.0,0.0,0.0,22958.209213400736
2011-02-03,28425.11627905564,252.44748923116592,56487.39554508427,28425.11627905564,28425.11627905564,290.03721743519196,290.03721743519196,290.03721743519196,12170.915161664361,12170.915161664361,12170.915161664361,-11880.877944229167,-11880.877944229167,-11880.877944229167,0.0,0.0,0.0,28715.15349649083
2011-02-04,28428.095571975005,-9397.152259019307,48629.5152692649,28428.095571975005,28428.095571975005,-9201.93966037621,-9201.93966037621,-9201.93966037621,3407.229361134771,3407.229361134771,3407.229361134771,-12609.169021510981,-12609.169021510981,-12609.169021510981,0.0,0.0,0.0,19226.155911598795
2011-02-05,28431.07486489437,-41312.95709058649,14738.117357020148,28431.07486489437,28431.07486489437,-41238.69124329528,-41238.69124329528,-41238.69124329528,-28079.20216105382,-28079.20216105382,-28079.20216105382,-13159.489082241458,-13159.489082241458,-13159.489082241458,0.0,0.0,0.0,-12807.616378400911
2011-02-06,28434.054157813734,-25412.452375029476,35332.75494770893,28434.054157813734,28434.054157813734,-24112.966898325012,-24112.966898325012,-24112.966898325012,-10589.045029857936,-10589.045029857936,-10589.045029857936,-13523.921868467076,-13523.921868467076,-13523.921868467076,0.0,0.0,0.0,4321.087259488722
2011-02-07,28437.03345073309,-7267.5143838388785,48761.68194131904,28437.03345073309,28437.03345073309,-7172.586783420413,-7172.586783420413,-7172.586783420413,6527.350131377357,6527.350131377357,6527.350131377357,-13699.93691479777,-13699.93691479777,-13699.93691479777,0.0,0.0,0.0,21264.44666731268
2011-02-08,28440.012743652456,-4915.921878725627,54421.515378819844,28440.012743652456,28440.012743652456,-2651.4750951309015,-2651.4750951309015,-2651.4750951309015,11038.828269689475,11038.828269689475,11038.828269689475,-13690.303364820376,-13690.303364820376,-13690.303364820376,0.0,0.0,0.0,25788.537648521553
2011-02-09,28442.99203657182,-8883.934538789083,46565.40494037563,28442.99203657182,28442.99203657182,-7978.932805016481,-7978.932805016481,-7978.932805016481,5523.924267127306,5523.924267127306,5523.924267127306,-13502.857072143786,-13502.857072143786,-13502.857072143786,0.0,0.0,0.0,20464.05923155534
2011-02-10,28445.971329491178,1153.1519890010695,55817.341529819496,28445.971329491178,28445.971329491178,-979.2151918796492,-979.2151918796492,-979.2151918796492,12170.915161655119,12170.915161655119,12170.915161655119,-13150.130353534769,-13150.130353534769,-13150.130353534769,0.0,0.0,0.0,27466.75613761153
2011-02-11,28448.950622410543,-8571.526070694546,48923.839672396054,28448.950622410543,28448.950622410543,-9241.628124742065,-9241.628124742065,-9241.628124742065,3407.229361099782,3407.229361099782,3407.229361099782,-12648.857485841847,-12648.857485841847,-12648.857485841847,0.0,0.0,0.0,19207.32249766848
2011-02-12,28451.929915329907,-41376.54814209795,15791.869927296932,28451.929915329907,28451.929915329907,-40098.574507577294,-40098.574507577294,-40098.574507577294,-28079.202161064088,-28079.202161064088,-28079.202161064088,-12019.3723465132,-12019.3723465132,-12019.3723465132,0.0,0.0,0.0,-11646.644592247387
2011-02-13,28454.909208249264,-22119.590902795742,34575.93026104735,28454.909208249264,28454.909208249264,-21873.96242956008,-21873.96242956008,-21873.96242956008,-10589.045029839737,-10589.045029839737,-10589.045029839737,-11284.917399720342,-11284.917399720342,-11284.917399720342,0.0,0.0,0.0,6580.946778689184
2011-02-14,28457.88850116863,-3890.85068660302,53672.811949804214,28457.88850116863,28457.88850116863,-3943.5353211311362,-3943.5353211311362,-3943.5353211311362,6527.350131391269,6527.350131391269,6527.350131391269,-10470.885452522405,-10470.885452522405,-10470.885452522405,0.0,0.0,0.0,24514.35318003749
2011-02-15,28460.867794087993,730.0560175746782,58394.77637240104,28460.867794087993,28460.867794087993,1434.8110792151633,1434.8110792151633,1434.8110792151633,11038.828269669531,11038.828269669531,11038.828269669531,-9604.01719045437,-9604.01719045437,-9604.01719045437,0.0,0.0,0.0,29895.678873303157
2011-02-16,28463.84708700735,-5704.102756527123,56557.107593824825,28463.84708700735,28463.84708700735,-3187.6541441293175,-3187.6541441293175,-3187.6541441293175,5523.924267097179,5523.924267097179,5523.924267097179,-8711.578411226497,-8711.578411226497,-8711.578411226497,0.0,0.0,0.0,25276.192942878035
2011-02-17,28466.826379926715,6071.533143381067,60794.59731204633,28466.826379926715,28466.826379926715,4350.374072001404,4350.374072001404,4350.374072001404,12170.915161677724,12170.915161677724,12170.915161677724,-7820.54108967632,-7820.54108967632,-7820.54108967632,0.0,0.0,0.0,32817.20045192812
2011-02-18,28469.80567284608,-5462.89205324179,52904.96051933926,28469.80567284608,28469.80567284608,-3549.5625668419134,-3549.5625668419134,-3549.5625668419134,3407.2293610840493,3407.2293610840493,3407.2293610840493,-6956.791927925962,-6956.791927925962,-6956.791927925962,0.0,0.0,0.0,24920.243106004167
2011-02-19,28472.784965765437,-33580.65717654739,22658.936532356176,28472.784965765437,28472.784965765437,-34223.59305402919,-34223.59305402919,-34223.59305402919,-28079.202161066627,-28079.202161066627,-28079.202161066627,-6144.390892962564,-6144.390892962564,-6144.390892962564,0.0,0.0,0.0,-5750.808088263751
2011-02-20,28475.7642586848,-17172.854202173665,39947.13595495696,28475.7642586848,28475.7642586848,-15993.945489165617,-15993.945489165617,-15993.945489165617,-10589.045029928458,-10589.045029928458,-10589.045029928458,-5404.900459237161,-5404.900459237161,-5404.900459237161,0.0,0.0,0.0,12481.818769519185
2011-02-21,28478.743551604166,-345.2926453942855,58846.894623725326,28478.743551604166,28478.743551604166,1770.5462167702053,1770.5462167702053,1770.5462167702053,6527.350131377744,6527.350131377744,6527.350131377744,-4756.803914607539,-4756.803914607539,-4756.803914607539,0.0,0.0,0.0,30249.289768374372
2011-02-22,28481.72284452353,6269.2960459126125,65582.60966234484,28481.72284452353,28481.72284452353,6823.800041982751,6823.800041982751,6823.800041982751,11038.82826968278,11038.82826968278,11038.82826968278,-4215.028227700029,-4215.028227700029,-4215.028227700029,0.0,0.0,0.0,35305.52288650628
2011-02-23,28484.702135722047,-306.2334568549979,59444.01175727556,28484.702135722047,28484.702135722047,1733.340566019802,1733.340566019802,1733.340566019802,5523.924267108113,5523.924267108113,5523.924267108113,-3790.5837010883106,-3790.5837010883106,-3790.5837010883106,0.0,0.0,0.0,30218.042701741848
2011-02-24,28487.68142692056,9149.752502059746,65895.65667882038,28487.68142692056,28487.68142692056,8680.586115108652,8680.586115108652,8680.586115108652,12170.91516170033,12170.91516170033,12170.91516170033,-3490.3290465916766,-3490.3290465916766,-3490.3290465916766,0.0,0.0,0.0,37168.267542029214
2011-02-25,28490.660718119078,-611.774694073824,58660.860995084775,28490.660718119078,28490.660718119078,90.36263788819478,90.36263788819478,90.36263788819478,3407.2293610683196,3407.2293610683196,3407.2293610683196,-3316.8667231801246,-3316.8667231801246,-3316.8667231801246,0.0,0.0,0.0,28581.023356007274
2011-02-26,28493.640009317598,-32440.75597233454,25646.500532735517,28493.640009317598,28493.640009317598,-31347.771647788562,-31347.771647788562,-31347.771647788562,-28079.202161061196,-28079.202161061196,-28079.202161061196,-3268.5694867273664,-3268.5694867273664,-3268.5694867273664,0.0,0.0,0.0,-2854.1316384709644
2011-02-27,28496.61930051611,-16266.756029626244,43249.887378261126,28496.61930051611,28496.61930051611,-13928.78025770619,-13928.78025770619,-13928.78025770619,-10589.04502991026,-10589.04502991026,-10589.04502991026,-3339.7352277959326,-3339.7352277959326,-3339.7352277959326,0.0,0.0,0.0,14567.839042809921
2011-02-28,28499.598591714628,2094.576391257544,60492.88308112637,28499.598591714628,28499.598591714628,3006.486700202916,3006.486700202916,3006.486700202916,6527.35013137431,6527.35013137431,6527.35013137431,-3520.8634311713945,-3520.8634311713945,-3520.8634311713945,0.0,0.0,0.0,31506.085291917545
2011-03-01,28502.57788291314,5239.780169787276,63323.17850134507,28502.57788291314,28502.57788291314,7239.785183006431,7239.785183006431,7239.785183006431,11038.828269670106,11038.828269670106,11038.828269670106,-3799.0430866636743,-3799.0430866636743,-3799.0430866636743,0.0,0.0,0.0,35742.36306591957
2011-03-02,28505.55717411166,1429.6247945895584,58474.30053867099,28505.55717411166,28505.55717411166,1365.485553002625,1365.485553002625,1365.485553002625,5523.924267089687,5523.924267089687,5523.924267089687,-4158.438714087063,-4158.438714087063,-4158.438714087063,0.0,0.0,0.0,29871.042727114283
2011-03-03,28508.53646531017,6465.231903909393,66225.6501567368,28508.53646531017,28508.53646531017,7590.05673575072,7590.05673575072,7590.05673575072,12170.91516169109,12170.91516169109,12170.91516169109,-4580.858425940369,-4580.858425940369,-4580.858425940369,0.0,0.0,0.0,36098.59320106089
2011-03-04,28511.51575650869,-1950.1561466171433,56667.82005321833,28511.51575650869,28511.51575650869,-1639.156353230634,-1639.156353230634,-1639.156353230634,3407.2293611079804,3407.2293611079804,3407.2293611079804,-5046.385714338615,-5046.385714338615,-5046.385714338615,0.0,0.0,0.0,26872.359403278053
2011-03-05,28514.4950477072,-32439.98260043144,23191.448804712283,28514.4950477072,28514.4950477072,-33613.257136518194,-33613.257136518194,-33613.257136518194,-28079.20216106373,-28079.20216106373,-28079.20216106373,-5534.054975454459,-5534.054975454459,-5534.054975454459,0.0,0.0,0.0,-5098.762088810992
2011-03-06,28517.47433890572,-17867.004935160632,40680.65090650507,28517.47433890572,28517.47433890572,-16611.594748099615,-16611.594748099615,-16611.594748099615,-10589.04502989206,-10589.04502989206,-10589.04502989206,-6022.549718207554,-6022.549718207554,-6022.549718207554,0.0,0.0,0.0,11905.879590806104
2011-03-07,28520.45363010424,1479.7139933223507,54956.39566928476,28520.45363010424,28520.45363010424,36.44816128799454,36.44816128799454,36.44816128799454,6527.350131370873,6527.350131370873,6527.350131370873,-6490.9019700828785,-6490.9019700828785,-6490.9019700828785,0.0,0.0,0.0,28556.901791392233
2011-03-08,28523.432921302752,3773.100165161121,60927.02043845691,28523.432921302752,28523.432921302752,4119.656670970365,4119.656670970365,4119.656670970365,11038.828269657435,11038.828269657435,11038.828269657435,-6919.171598687071,-6919.171598687071,-6919.171598687071,0.0,0.0,0.0,32643.089592273118
2011-03-09,28526.41221250127,-2928.1224512086524,57298.14053610556,28526.41221250127,28526.41221250127,-1765.1608337353728,-1765.1608337353728,-1765.1608337353728,5523.924267135926,5523.924267135926,5523.924267135926,-7289.085100871299,-7289.085100871299,-7289.085100871299,0.0,0.0,0.0,26761.251378765897
2011-03-10,28529.391503699782,4502.111428356933,63352.91514092444,28529.391503699782,28529.391503699782,4586.300319576561,4586.300319576561,4586.300319576561,12170.915161686713,12170.915161686713,12170.915161686713,-7584.614842110152,-7584.614842110152,-7584.614842110152,0.0,0.0,0.0,33115.69182327634
2011-03-11,28532.3707948983,-4310.115445687866,54053.44577313716,28532.3707948983,28532.3707948983,-4385.2523486351565,-4385.2523486351565,-4385.2523486351565,3407.2293610729885,3407.2293610729885,3407.2293610729885,-7792.481709708146,-7792.481709708146,-7792.481709708146,0.0,0.0,0.0,24147.118446263143
2011-03-12,28535.350086096812,-36465.81123161493,20230.08088055819,28535.350086096812,28535.350086096812,-35981.768772495205,-35981.768772495205,-35981.768772495205,-28079.202161074,-28079.202161074,-28079.202161074,-7902.566611421203,-7902.566611421203,-7902.566611421203,0.0,0.0,0.0,-7446.418686398392
2011-03-13,28538.32937729533,-18066.474320500307,40247.457460961734,28538.32937729533,28538.32937729533,-18497.26415892533,-18497.26415892533,-18497.26415892533,-10589.045029868526,-10589.045029868526,-10589.045029868526,-7908.2191290568,-7908.2191290568,-7908.2191290568,0.0,0.0,0.0,10041.06521837
2011-03-14,28541.308668493843,129.8804437439301,55521.167958417966,28541.308668493843,28541.308668493843,-1279.1047050819438,-1279.1047050819438,-1279.1047050819438,6527.350131357352,6527.350131357352,6527.350131357352,-7806.454836439297,-7806.454836439297,-7806.454836439297,0.0,0.0,0.0,27262.2039634119
2011-03-15,28544.28795969236,6251.3034428525925,61145.19132979514,28544.28795969236,28544.28795969236,3440.7920542311745,3440.7920542311745,3440.7920542311745,11038.828269663412,11038.828269663412,11038.828269663412,-7598.036215432238,-7598.036215432238,-7598.036215432238,0.0,0.0,0.0,31985.080013923533
2011-03-16,28547.267250890873,-3431.861795126722,56218.863499275314,28547.267250890873,28547.267250890873,-1763.5113825667577,-1763.5113825667577,-1763.5113825667577,5523.9242671175025,5523.9242671175025,5523.9242671175025,-7287.43564968426,-7287.43564968426,-7287.43564968426,0.0,0.0,0.0,26783.755868324115
2011-03-17,28550.246542089393,3760.89773962851,61986.43023238589,28550.246542089393,28550.246542089393,5288.232624162922,5288.232624162922,5288.232624162922,12170.915161682338,12170.915161682338,12170.915161682338,-6882.682537519417,-6882.682537519417,-6882.682537519417,0.0,0.0,0.0,33838.47916625231
2011-03-18,28553.225833287903,-3106.2222432680883,53520.40519961811,28553.225833287903,28553.225833287903,-2987.870676385389,-2987.870676385389,-2987.870676385389,3407.229361037999,3407.229361037999,3407.229361037999,-6395.100037423387,-6395.100037423387,-6395.100037423387,0.0,0.0,0.0,25565.355156902515
2011-03-19,28556.20559006363,-34764.139924353425,22433.938910318615,28556.20559006363,28556.20559006363,-33918.14240088399,-33918.14240088399,-33918.14240088399,-28079.202161037414,-28079.202161037414,-28079.202161037414,-5838.940239846578,-5838.940239846578,-5838.940239846578,0.0,0.0,0.0,-5361.93681082036
2011-03-20,28559.185346839364,-16386.762400936466,40444.26295991891,28559.185346839364,28559.185346839364,-15819.97458184078,-15819.97458184078,-15819.97458184078,-10589.045029909123,-10589.045029909123,-10589.045029909123,-5230.929551931657,-5230.929551931657,-5230.929551931657,0.0,0.0,0.0,12739.210764998585
2011-03-21,28562.16510361509,1806.7998553443153,58639.04016900084,28562.16510361509,28562.16510361509,1937.6114307582166,1937.6114307582166,1937.6114307582166,6527.350131371265,6527.350131371265,6527.350131371265,-4589.738700613048,-4589.738700613048,-4589.738700613048,0.0,0.0,0.0,30499.776534373308
2011-03-22,28565.14486039082,7749.54528539169,64651.425582163225,28565.14486039082,28565.14486039082,7103.434340124793,7103.434340124793,7103.434340124793,11038.82826967666,11038.82826967666,11038.82826967666,-3935.393929551866,-3935.393929551866,-3935.393929551866,0.0,0.0,0.0,35668.57920051561
2011-03-23,28568.124617166548,1754.2350481331723,59360.312600673264,28568.124617166548,28568.124617166548,2235.2766416084696,2235.2766416084696,2235.2766416084696,5523.924267128435,5523.924267128435,5523.924267128435,-3288.6476255199655,-3288.6476255199655,-3288.6476255199655,0.0,0.0,0.0,30803.40125877502
2011-03-24,28571.104373942282,10130.377925423629,66295.22394068344,28571.104373942282,28571.104373942282,9500.587447478343,9500.587447478343,9500.587447478343,12170.915161704947,12170.915161704947,12170.915161704947,-2670.327714226601,-2670.327714226601,-2670.327714226601,0.0,0.0,0.0,38071.69182142062
2011-03-25,28574.08413071801,357.6627770782029,59491.134713186795,28574.08413071801,28574.08413071801,1306.5436753462593,1306.5436753462593,1306.5436753462593,3407.2293610776574,3407.2293610776574,3407.2293610776574,-2100.6856857313983,-2100.6856857313983,-2100.6856857313983,0.0,0.0,0.0,29880.62780606427
2011-03-26,28577.06388749374,-29547.478240375876,28957.717015197297,28577.06388749374,28577.06388749374,-29677.965194542816,-29677.965194542816,-29677.965194542816,-28079.20216104768,-28079.20216104768,-28079.20216104768,-1598.76303349513,-1598.76303349513,-1598.76303349513,0.0,0.0,0.0,-1100.9013070490764
2011-03-27,28580.043644269466,-11800.830386143964,44044.10640149437,28580.043644269466,28580.043644269466,-11770.84025554268,-11770.84025554268,-11770.84025554268,-10589.045029885587,-10589.045029885587,-10589.045029885587,-1181.7952256570918,-1181.7952256570918,-1181.7952256570918,0.0,0.0,0.0,16809.203388726786
2011-03-28,28583.0234010452,4904.1029948676,62580.15318603365,28583.0234010452,28583.0234010452,5662.679036018679,5662.679036018679,5662.679036018679,6527.350131385173,6527.350131385173,6527.350131385173,-864.6710953664953,-864.6710953664953,-864.6710953664953,0.0,0.0,0.0,34245.70243706388
2011-03-29,28586.003157820927,10514.737146085532,69480.00231916382,28586.003157820927,28586.003157820927,10379.364490075792,10379.364490075792,10379.364490075792,11038.828269689902,11038.828269689902,11038.828269689902,-659.4637796141116,-659.4637796141116,-659.4637796141116,0.0,0.0,0.0,38965.36764789672
2011-03-30,28588.982914596658,4468.95104929235,60344.91844389961,28588.982914596658,28588.982914596658,4948.877158798934,4948.877158798934,4948.877158798934,5523.92426709831,5523.92426709831,5523.92426709831,-575.0471082993757,-575.0471082993757,-575.0471082993757,0.0,0.0,0.0,33537.86007339559
2011-03-31,28591.962671372385,11952.383915660594,67302.3128137257,28591.962671372385,28591.962671372385,11554.106445334726,11554.106445334726,11554.106445334726,12170.915161668727,12170.915161668727,12170.915161668727,-616.8087163340012,-616.8087163340012,-616.8087163340012,0.0,0.0,0.0,40146.06911670711
2011-04-01,28594.94242814812,876.9347235574569,58740.01430410855,28594.94242814812,28594.94242814812,2620.7611588065342,2620.7611588065342,2620.7611588065342,3407.229361061929,3407.229361061929,3407.229361061929,-786.4682022553949,-786.4682022553949,-786.4682022553949,0.0,0.0,0.0,31215.703586954653
2011-04-02,28597.922184923846,-28486.86455908215,29008.60814140839,28597.922184923846,28597.922184923846,-29161.207637197494,-29161.207637197494,-29161.207637197494,-28079.202161057943,-28079.202161057943,-28079.202161057943,-1082.0054761395504,-1082.0054761395504,-1082.0054761395504,0.0,0.0,0.0,-563.2854522736488
